Night_date,Latitude,Longitude,Region,Site,BandID,Species,Sex,Ageclass,Massg,Massinacuracy,Forearmlengthmm,Earlengthmm,Reproductivestatus,Comments,Capturetime,Releasetime
7/27/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0196,Myotis lucifugus,Female,Adult,9.199999809,,37.40000153,12,LAC,,23:05,0:00
7/27/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0197,Myotis lucifugus,Female,Adult,9.199999809,,38.70000076,12,LAC,,23:05,23:58
7/27/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0198,Myotis lucifugus,Female,Adult,9.199999809,,40.20000076,12,LAC,,23:03,23:38
7/27/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0199,Myotis lucifugus,Female,Adult,9.600000381,,39,13,LAC,,23:02,23:36
7/27/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0200,Myotis lucifugus,Female,Adult,9,,38.5,13,LAC,,23:02,23:32
8/1/11,60.04,-112.7,Little Buffalo Falls,Little Buffalo Falls,UC0152,Myotis lucifugus,Male,Adult,8.300000191,,39.09999847,12.5,,,23:05,23:53
8/1/11,60.04,-112.7,Little Buffalo Falls,Little Buffalo Falls,UC0153,Myotis lucifugus,Male,Adult,8.300000191,,40.09999847,12,,mud,23:06,23:57
8/1/11,60.04,-112.7,Little Buffalo Falls,Little Buffalo Falls,UC0154,Myotis lucifugus,Male,Adult,8.300000191,,39.20000076,12,,mud,23:15,0:06
8/1/11,60.04,-112.7,Little Buffalo Falls,Little Buffalo Falls,UC0155,Myotis lucifugus,Female,Adult,8.399999619,,38.59999847,11,LAC,,23:16,0:11
8/1/11,60.04,-112.7,Little Buffalo Falls,Little Buffalo Falls,UC0156,Myotis lucifugus,Male,Adult,8,,39.09999847,13,,,23:23,0:18
8/2/11,60.09,-112.25,Salt River,Thebacha cabins - main lodge,UC0157,Myotis lucifugus,Male,Juvenile,7.699999809,,40.20000076,12,JUV,,22:40,23:26
8/2/11,60.09,-112.25,Salt River,Thebacha cabins - main lodge,UC0158,Myotis lucifugus,Female,Adult,9.600000381,,40.90000153,15,LAC,,23:05,5:18
8/4/11,60.09,-112.25,Salt River,Thebacha cabins,UC0159,Myotis lucifugus,Male,Juvenile,6.400000095,,38.90000153,13,JUV,,23:20,22:48
8/4/11,60.09,-112.25,Salt River,Thebacha cabins,UC0160,Myotis lucifugus,Female,Juvenile,8,,39.29999924,12,JUV,,23:25,22:52
8/4/11,60.09,-112.25,Salt River,Thebacha cabins,UC0201,Myotis lucifugus,Female,Adult,9.300000191,,39.40000153,13,LAC,,23:30,22:55
8/4/11,60.09,-112.25,Salt River,Thebacha cabins,UC0202,Myotis lucifugus,Female,Juvenile,7.599999905,,38.40000153,13,JUV,,23:30,22:58
8/4/11,60.09,-112.25,Salt River,Thebacha cabins,UC0203,Myotis lucifugus,Male,Juvenile,6.699999809,,38.09999847,12,JUV,,23:45,23:01
8/4/11,60.09,-112.25,Salt River,Thebacha cabins,UC0204,Myotis lucifugus,Female,Juvenile,7.800000191,,40.70000076,12,JUV,,23:35,23:04
8/4/11,60.09,-112.25,Salt River,Thebacha cabins,UC0205,Myotis lucifugus,Female,Juvenile,7.800000191,,37.79999924,12,JUV,,23:35,23:07
8/4/11,60.09,-112.25,Salt River,Thebacha cabins,UC0206,Myotis lucifugus,Female,Juvenile,7.900000095,,38.29999924,13,JUV,,23:35,23:09
8/4/11,60.09,-112.25,Salt River,Thebacha cabins,UC0207,Myotis lucifugus,Male,Juvenile,7.099999905,,39.5,11,JUV,,23:35,23:11
8/4/11,60.09,-112.25,Salt River,Thebacha cabins,UC0208,Myotis lucifugus,Female,Juvenile,7.300000191,,39.20000076,12,JUV,,23:35,23:14
8/4/11,60.09,-112.25,Salt River,Thebacha cabins,UC0209,Myotis lucifugus,Male,Juvenile,6.800000191,,37.70000076,13,JUV,,23:35,23:16
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0183,Myotis lucifugus,Female,Adult,10.5,,40.79999924,13,LAC,,22:45,23:34
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0194,Myotis lucifugus,Female,Adult,11.69999981,,40.40000153,14,LAC,,0:57,1:48
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0195,Myotis lucifugus,Female,Adult,9.100000381,,40.5,12,POST,,22:45,23:53
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0210,Myotis lucifugus,Female,Adult,9.300000191,,38,12,LAC,,22:45,23:37
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0211,Myotis lucifugus,Female,Juvenile,8,,38.70000076,12,JUV,,22:52,23:42
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0212,Myotis lucifugus,Female,Adult,9.699999809,,40.29999924,12,LAC,,22:50,23:48
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0213,Myotis lucifugus,Female,Juvenile,6.900000095,,39.09999847,12,JUV,,22:53,23:59
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0214,Myotis lucifugus,Female,Juvenile,7,,36,12,JUV,,22:58,0:03
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0215,Myotis lucifugus,Female,Adult,10.10000038,,40.90000153,13,LAC,,22:50,0:08
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0216,Myotis lucifugus,Female,Juvenile,7.400000095,,37.09999847,12,JUV,,22:57,0:10
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0217,Myotis lucifugus,Male,Juvenile,7.800000191,,38.29999924,13,JUV,,22:57,0:14
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0218,Myotis lucifugus,Female,Adult,9.699999809,,38.59999847,12,LAC,,23:00,0:18
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0219,Myotis lucifugus,Female,Adult,9.399999619,,40.70000076,12,LAC,,23:00,0:22
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0220,Myotis lucifugus,Female,Adult,9,,40.40000153,13,NOP,,23:05,0:26
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0221,Myotis lucifugus,Female,Juvenile,9.5,,40.70000076,12,JUV,,0:47,1:42
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0222,Myotis lucifugus,Male,Adult,7.800000191,,38.90000153,12,,,0:57,1:52
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0223,Myotis lucifugus,Female,Juvenile,8.5,,38.40000153,11,JUV,*ID on left arm,0:57,1:55
8/6/11,60.96,-117.33,Kakisa,Lady Evelyn Falls campground,UC0224,Myotis lucifugus,Male,Adult,7.900000095,,39.40000153,12,,,1:30,2:00
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,NA,Myotis lucifugus,Male,Adult,7.699999809,,39.29999924,13,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,NA,Myotis lucifugus,Male,Adult,7.599999905,,37.20000076,13,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,NA,Myotis lucifugus,Male,Adult,8.600000381,,39.70000076,11,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,NA,Myotis lucifugus,Male,Adult,9.100000381,,40.09999847,12.5,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,NA,Myotis lucifugus,Male,Adult,8.600000381,,38.70000076,10,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,NA,Myotis lucifugus,Male,Adult,7.5,,39.40000153,13,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,NA,Myotis lucifugus,Male,Adult,10.19999981,,37.20000076,12,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,NA,Myotis lucifugus,Male,Adult,8,,37.20000076,11,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,NA,Myotis lucifugus,Male,Adult,7,,36.90000153,12,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0225,Myotis lucifugus,Female,Adult,8.699999809,,40,12,NOP,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0227,Myotis lucifugus,Female,Adult,8.199999809,,37.5,13,NOP,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0228,Myotis lucifugus,Female,Adult,8,,39.09999847,11.5,NOP,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0229,Myotis lucifugus,Male,Adult,7.699999809,,37.40000153,11,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0230,Myotis lucifugus,Female,Adult,7.800000191,,38.20000076,12,NOP,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0232,Myotis lucifugus,Female,Juvenile,7.400000095,,38,12,JUV,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0233,Myotis lucifugus,Female,Juvenile,7.400000095,,37.90000153,13,JUV,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0234,Myotis lucifugus,Male,Adult,7.300000191,,36.59999847,12,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0235,Myotis lucifugus,Male,Adult,7.099999905,,37.79999924,11,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0236,Myotis lucifugus,Male,Juvenile,8.300000191,,37.29999924,13,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0237,Myotis lucifugus,Male,Juvenile,6.900000095,,38.5,12,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0238,Myotis lucifugus,Female,Juvenile,7.699999809,,37.40000153,11,JUV,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0240,Myotis lucifugus,Female,Adult,8.5,,39.59999847,13,NOP,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0241,Myotis lucifugus,Female,Juvenile,8.100000381,,38.90000153,12,JUV,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0242,Myotis lucifugus,Female,Adult,8.699999809,,39.29999924,12,NOP,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0243,Myotis lucifugus,Female,Adult,7.800000191,,38.90000153,11,NOP,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0244,Myotis lucifugus,Female,Juvenile,7.400000095,,38.20000076,11,JUV,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0245,Myotis lucifugus,Male,Adult,7.699999809,,37,12,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0246,Myotis lucifugus,Female,Adult,8.699999809,,39.70000076,13,NOP,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0248,Myotis lucifugus,Male,Adult,8.399999619,,38.20000076,12,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0249,Myotis lucifugus,Male,Adult,8,,39.5,13,,,22:00,
8/10/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0250,Myotis lucifugus,Male,Adult,6.199999809,,36,14,,,22:00,
8/11/11,60.09,-112.25,Salt River,Thebacha cabins,UC0251,Myotis lucifugus,Female,Juvenile,6.800000191,,38.70000076,13,JUV,,21:53,22:30
8/11/11,60.09,-112.25,Salt River,Thebacha cabins,UC0252,Myotis lucifugus,Male,Juvenile,6.300000191,,36.90000153,12,,learning to fly,21:59,22:37
8/11/11,60.09,-112.25,Salt River,Thebacha cabins,UC0253,Myotis lucifugus,Male,Juvenile,7,,37.70000076,12,,,22:00,22:41
8/11/11,60.09,-112.25,Salt River,Thebacha cabins,UC0254,Myotis lucifugus,Female,Adult,10.69999981,,39.90000153,12,POST,,22:06,23:00
8/11/11,60.09,-112.25,Salt River,Thebacha cabins,UC0255,Myotis lucifugus,Female,Juvenile,9,,38.79999924,12,JUV,mud all over wings and forearm,4:39,4:39
8/11/11,60.09,-112.25,Salt River,Thebacha cabins,UC0256,Myotis lucifugus,Female,Juvenile,9,,39.09999847,12,JUV,weird black worm (kept in vial),4:39,4:41
8/14/11,59.7,-112.2,Wood Buffalo NP,Rave Cave,UC0134,Myotis lucifugus,Male,Adult,9.100000381,,37.70000076,12.5,,Fatty; thick winter coat,22:02,22:39
8/14/11,59.7,-112.2,Wood Buffalo NP,Rave Cave,UC0149,Myotis lucifugus,Male,Adult,10.69999981,,39.29999924,12,,Fatty; thick winter coat,22:41,23:17
8/14/11,59.7,-112.2,Wood Buffalo NP,Rave Cave,UC0257,Myotis lucifugus,Female,Adult,7.099999905,,37.90000153,12.5,NOP,fluffy coat,22:56,23:35
8/15/11,60.1,-112.24,Salt River,SR Community,UC0258,Myotis lucifugus,Male,Juvenile,6.699999809,,37,13,,,21:44,22:47
8/15/11,60.1,-112.24,Salt River,SR Community,UC0259,Myotis lucifugus,Male,Juvenile,7.400000095,,36.59999847,12,,,21:44,22:51
8/15/11,60.1,-112.24,Salt River,SR Community,UC0260,Myotis lucifugus,Female,Juvenile,7.599999905,,38.79999924,12,JUV,,22:08,23:11
8/15/11,60.1,-112.24,Salt River,SR Community,UC0261,Myotis lucifugus,Female,Juvenile,7.400000095,,38,12,JUV,,22:15,23:15
8/15/11,60.1,-112.24,Salt River,SR Community,UC0262,Myotis lucifugus,Female,Adult,9.600000381,,38.29999924,13,NOP,orange mite in ear.,22:20,23:18
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0263,Myotis lucifugus,Male,Juvenile,8.5,,38.90000153,12,JUV,,22:15,23:11
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0264,Myotis lucifugus,Male,Adult,9,,39.09999847,12,,,22:16,23:20
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0265,Myotis lucifugus,Male,Adult,8.5,,39.59999847,12,,,22:18,23:22
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0266,Myotis lucifugus,Male,Adult,7.599999905,,37.40000153,12,,,22:19,23:29
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0267,Myotis lucifugus,Male,Adult,8.399999619,,39.5,12.5,,,22:22,23:33
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0268,Myotis lucifugus,Female,Adult,9.5,,36,11,NOP,,22:23,23:37
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0269,Myotis lucifugus,Male,Adult,8.600000381,,39.20000076,12.5,,,22:33,23:41
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0270,Myotis lucifugus,Male,Adult,11.19999981,,37.29999924,12,,,22:35,23:50
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0271,Myotis lucifugus,Female,Juvenile,7.300000191,,37.29999924,13,JUV,,22:38,23:51
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0272,Myotis lucifugus,Male,Juvenile,7.300000191,,38.90000153,12,,,22:37,23:55
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0273,Myotis lucifugus,Female,Juvenile,8.100000381,,39.29999924,12.5,JUV,tiny bit of mud on forearm,23:06,0:05
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0274,Myotis lucifugus,Male,Adult,8.5,,36.90000153,12.5,,"*weird bat, hair on tail membrane, see photo",23:10,0:07
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0275,Myotis lucifugus,Female,Juvenile,8.800000191,,36.20000076,12,JUV,,23:12,0:10
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0276,Myotis lucifugus,Female,Juvenile,7.900000095,,36.29999924,13,JUV,,23:14,0:15
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0277,Myotis lucifugus,Male,Juvenile,8.199999809,,37.59999847,12.5,JUV,,23:15,0:18
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0278,Myotis lucifugus,Male,Adult,9.699999809,,39,12,,"*weird bat, hair on tail membrane",23:20,0:24
8/16/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0279,Myotis lucifugus,Male,Adult,9.300000191,,37.59999847,12,,,23:35,0:27
8/17/11,60.04,-112.7,Little Buffalo Falls,Little Buffalo Falls,UC0280,Myotis lucifugus,Female,Juvenile,8.399999619,,38.5,11,JUV,,22:20,23:13
8/17/11,60.04,-112.7,Little Buffalo Falls,Little Buffalo Falls,UC0283,Myotis lucifugus,Male,Adult,10.30000019,,37.90000153,11,,,22:26,23:25
8/17/11,60.04,-112.7,Little Buffalo Falls,Little Buffalo Falls,UC0287,Myotis lucifugus,Male,Juvenile,7.5,,37.29999924,10,,,23:06,23:46
8/18/11,60.1,-112.2,Salt River,DT11,UC0290,Myotis lucifugus,Female,Adult,9,,39.59999847,12.5,POST,,21:55,22:57
8/18/11,60.1,-112.2,Salt River,DT11,UC0291,Myotis lucifugus,Female,Juvenile,9.100000381,,38.20000076,12,JUV,,21:57,23:00
8/18/11,60.1,-112.2,Salt River,DT11,UC0292,Myotis lucifugus,Female,Adult,10.89999962,,39.40000153,14,POST,"Lrge nipples, no milk expressed",21:59,23:10
8/18/11,60.1,-112.2,Salt River,DT11,UC0293,Myotis lucifugus,Female,Juvenile,8,,38.29999924,12,JUV,small bit of mud on forearm,22:19,23:18
8/18/11,60.1,-112.2,Salt River,DT11,UC0294,Myotis lucifugus,Female,Juvenile,8.199999809,,38.90000153,12,JUV,,22:20,23:22
8/18/11,60.1,-112.2,Salt River,DT11,UC0295,Myotis lucifugus,Female,Juvenile,8.300000191,,40.09999847,13,JUV,,22:47,23:55
8/18/11,60.1,-112.2,Salt River,DT11,UC0296,Myotis lucifugus,Female,Adult,9.399999619,,38.5,12,POST,,23:06,0:06
8/18/11,60.1,-112.2,Salt River,DT11,UC0297,Myotis lucifugus,Male,Adult,8.399999619,,38.40000153,12,,missing right tooth; recording echolocation calls,23:45,0:50
8/18/11,60.1,-112.2,Salt River,DT11,UC0298,Myotis lucifugus,Female,Juvenile,8.600000381,,39.5,12.5,JUV,recorded echolocation calls,0:45,1:47
8/22/11,60.09,-112.25,Salt River,Thebacha cabins - main lodge,UC0297,Myotis lucifugus,Female,Juvenile,7.300000191,,39.40000153,12,JUV,recapture from across the river,21:26,22:34
8/22/11,60.09,-112.25,Salt River,Thebacha cabins - main lodge,UC0298,Myotis lucifugus,Female,Adult,9.699999809,,39.29999924,12.5,LAC,missing front right tooth; expressed milk,21:40,22:42
8/22/11,60.09,-112.25,Salt River,Thebacha cabins - main lodge,UC0299,Myotis lucifugus,Male,Juvenile,6.800000191,,36.79999924,11.5,,,21:45,22:46
8/22/11,60.09,-112.25,Salt River,Thebacha cabins - main lodge,UC0300,Myotis lucifugus,Female,Juvenile,6.900000095,,36.90000153,12,JUV,,21:50,22:54
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0301,Myotis lucifugus,Female,Juvenile,7.300000191,,38.59999847,12,JUV,,21:41,23:18
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0302,Myotis lucifugus,Male,Juvenile,7,,39,12,,,21:15,22:59
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0303,Myotis lucifugus,Female,Juvenile,7.699999809,,39.29999924,14,JUV,,21:15,23:03
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0305,Myotis lucifugus,Male,Juvenile,6.900000095,,39.40000153,13,,,21:38,23:19
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0306,Myotis lucifugus,Female,Adult,10.89999962,,38.40000153,12,NOP,,21:42,23:20
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0307,Myotis lucifugus,Female,Adult,11.39999962,,38.20000076,13,POST,,21:51,23:29
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0308,Myotis lucifugus,Male,Adult,10.80000019,,39,14,,,21:55,23:33
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0310,Myotis lucifugus,Female,Adult,10.80000019,,39.20000076,14,POST,,21:57,23:35
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0311,Myotis lucifugus,Female,Adult,8.399999619,,36.20000076,12,POST,,21:58,23:36
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0312,Myotis lucifugus,Female,Adult,12.39999962,,40,14,POST,,21:59,23:37
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0313,Myotis lucifugus,Female,Adult,11.19999981,,38.29999924,12,POST,,22:00,23:38
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0314,Myotis lucifugus,Female,Adult,10.39999962,,39.29999924,12,POST,,22:01,23:39
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0315,Myotis lucifugus,Male,Adult,11.39999962,,37.29999924,45242,,Left ear had tissue damage,22:02,23:40
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0316,Myotis lucifugus,Male,Adult,11.19999981,,39.40000153,14,,lots of mud,22:03,23:41
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0317,Myotis lucifugus,Male,Adult,10,,38.5,12,,,22:04,23:42
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0321,Myotis lucifugus,Male,Adult,10.10000038,,37,12.5,,,22:08,23:46
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0322,Myotis lucifugus,Male,Adult,10.60000038,,38.29999924,13,,,22:09,23:47
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0323,Myotis lucifugus,Female,Adult,13.60000038,,39.90000153,14,POST,,22:11,23:49
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0326,Myotis lucifugus,Female,Adult,10.39999962,,38.40000153,14,POST,Emerging from cave,22:40,0:18
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0327,Myotis lucifugus,Female,Juvenile,8.399999619,,38.40000153,12,JUV,Emerging from cave,22:41,0:19
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.600000381,,39.20000076,12,,,21:44,23:22
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,10.89999962,,38.40000153,11,,,21:48,23:26
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.899999619,,37.40000153,12,,,22:12,23:50
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.300000191,,37.09999847,11.5,,,21:49,23:27
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,10.39999962,,39,13,,,22:27,0:05
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.300000191,,36.70000076,13,,,22:31,0:09
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,11.89999962,,37.29999924,10,,,22:14,23:52
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,11.5,,37.29999924,12,,,22:39,0:17
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,11.10000038,,37.90000153,12,,,21:52,23:30
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,10.69999981,,36.59999847,12,,,21:46,23:24
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,13.89999962,,36.90000153,11,,,21:43,23:21
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,7.5,,36.40000153,13,,,21:54,23:32
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.5,,38,13,,,22:37,0:15
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,11.60000038,,38.20000076,13,,,22:34,0:12
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,12.10000038,,37.59999847,12,,,21:50,23:28
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,10.10000038,,40.29999924,12,,,22:38,0:16
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,11,,36.40000153,12.5,,,21:47,23:25
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,10.39999962,,37.5,12,,,22:33,0:11
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,10,,37.29999924,13,,,22:10,23:48
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,10.10000038,,37,12,,,21:53,23:31
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,10.19999981,,37,11,,,22:35,0:13
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,12.39999962,,39.20000076,12,,,22:36,0:14
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,11.69999981,,38.40000153,13,,,21:45,23:23
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,11.39999962,,38,14,,Emerging from cave,22:18,23:56
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.899999619,,35.90000153,13,,Emerging from cave,22:20,23:58
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,8.600000381,,38.90000153,12.5,,Emerging from cave,22:25,0:03
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.800000191,,38.79999924,12,,Emerging from cave,22:30,0:08
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.5,,39.59999847,12,,Emerging from cave,22:21,23:59
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.899999619,,37.70000076,10,,Emerging from cave,22:22,0:00
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,12.10000038,,36.40000153,11,,Emerging from cave,22:24,0:02
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,11.60000038,,38.59999847,45242,,Emerging from cave,22:19,23:57
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,11.19999981,,39.09999847,12,,Emerging from cave,22:29,0:07
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,10.80000019,,38.29999924,12,,Emerging from cave,22:23,0:01
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.399999619,,36.90000153,11,,Emerging from cave,22:26,0:04
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,12,,39.59999847,11,,pink nose skin,22:46,0:24
