D:\Agilent\ICPMH\1\DATA\Rachel Johnson\PC_LGH_20230328.b\PCBM.d
Intensity Vs Time,CPS
Acquired      : 2023-03-28 13:54:37 using Batch PC_LGH_20230328.b
Time [Sec],Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137
678.6166,1165283.58,13888451.35,223814055.00,68707.33,681043.20,27417929.59,31928.73
679.5919,1130062.25,14109277.40,225219655.03,64328.70,715873.98,27296237.09,31467.90
680.5668,1008109.98,14025043.02,217307688.19,61984.26,753469.71,27223909.59,32770.26
681.5416,1024237.48,14051950.31,223859271.67,56393.56,777612.57,26889024.60,33010.71
682.5170,1029166.70,14068985.73,218026171.54,52472.34,762714.50,26442409.61,31858.61
683.4918,1002144.44,13836731.56,219666521.58,49634.74,756868.77,25686977.12,31788.47
684.4667,1021309.91,13893241.98,230000721.81,46861.04,741414.97,25462019.62,29554.62
685.4415,984658.03,13765341.97,216698338.18,53702.44,724359.66,24543574.63,29384.34
686.4169,978279.13,13682826.35,213687471.44,65549.54,677761.17,24007612.14,29414.38
687.3917,983670.14,13365023.22,222185171.63,88328.15,654647.58,23469794.65,29354.29
688.3666,970379.44,13826528.43,229437388.46,114182.01,628295.18,22626782.16,30235.76
689.3420,921191.55,13394674.26,224798055.02,145622.52,623375.55,21796109.68,30706.57
690.3168,921568.66,13350939.88,227237888.41,177535.47,603379.46,21370712.18,33010.71
691.2916,898312.02,13362249.26,222424988.30,227524.03,598328.73,20534793.44,32199.21
692.2670,877758.50,13750450.31,220212904.92,287793.01,592636.07,19955650.95,32048.94
693.2429,884199.52,13420614.88,214295404.79,341341.86,608338.73,19369595.96,32319.44
694.2177,888205.22,13573634.68,218213138.21,381107.15,635987.16,18895240.97,32820.35
695.1926,851712.64,13116991.96,211137738.05,408507.74,641916.80,18695263.47,32229.27
696.1679,858542.02,13225419.05,209418321.35,437584.36,657383.93,18111955.98,35685.88
697.1428,857581.32,12830971.12,213867721.45,452569.36,689157.37,17789844.73,37860.39
698.1176,865154.52,12950812.79,213531854.77,472396.54,721402.63,17719065.99,37158.90
699.0930,853717.49,12873033.62,210198488.03,480065.24,752533.36,17634289.74,41779.17
700.0678,860808.66,13189879.46,209271438.01,474720.09,773282.89,18510932.22,44014.57
701.0427,899368.97,13139831.54,203529321.22,455672.22,796192.26,18034730.98,42571.05
702.0175,918341.94,13114333.63,213593838.11,433383.11,813033.30,18202889.73,45398.05
702.9929,934638.27,12958632.58,210872688.05,415479.72,839780.17,18023580.98,45728.91
703.9677,913031.47,13450125.30,212676871.42,381195.56,841630.12,18341905.98,45267.72
704.9426,934281.86,13130097.17,203973154.56,368002.62,835042.88,18617963.47,46129.94
705.9180,1010877.56,13224929.46,212911121.43,344576.13,838418.04,18354310.98,43022.15
706.8928,981872.88,12920081.54,209332721.35,325880.61,829652.21,17802534.73,41869.39
707.8677,990050.53,13204949.25,210537521.37,299810.01,817900.80,18111789.73,40636.52
708.8430,1036488.81,13079406.54,209429338.01,276649.34,665594.97,10356247.35,17638.77
709.8179,409528.55,4220261.29,66484730.65,75844.39,111143.86,1428828.26,2370.16
710.7927,66874.28,602275.73,10867009.62,26431.70,19383.31,279245.37,400.00
711.7676,10572.86,104248.85,2281585.21,19513.35,3607.01,37427.81,90.00
712.7429,1670.07,16206.84,967142.66,17901.76,1213.37,8772.08,0.00
713.7178,450.01,3233.61,613073.91,17888.41,876.69,5290.76,30.00
714.6926,210.00,1600.07,590275.40,17794.99,656.68,610.01,0.00
715.6680,190.00,1033.36,530123.61,17691.57,636.68,380.00,0.00
716.6428,160.00,566.68,520498.77,17568.12,473.34,340.00,10.00
717.6177,160.00,100.00,536462.90,17634.84,526.67,220.00,0.00
718.5930,110.00,133.33,553983.67,16917.52,506.67,290.00,0.00
719.5679,160.00,21612.15,2173359.16,41552.05,153738.69,18495764.72,12434.36
720.5427,1210416.70,10220902.31,174227853.89,207213.68,294533.48,27522119.59,14025.55
721.5176,1502242.95,12789850.29,192690837.64,240330.25,252786.32,26572237.10,14465.90
722.4929,1575027.63,12214433.61,189271954.23,261206.45,196705.94,25592872.12,11683.85
723.4678,1674147.16,12355753.40,200535871.15,274772.36,153274.94,24528509.63,11303.60
724.4426,1783833.41,12490869.03,195484821.04,292179.16,119246.57,25939447.11,9242.41
725.4180,1900017.16,12070140.89,211089138.05,319229.13,104076.98,26585504.60,9972.80
726.3928,2053880.28,12809302.37,210619038.04,366555.01,91820.10,28301917.08,9232.40
727.3677,2253930.44,12865931.54,223567121.66,411729.44,86109.87,29362289.56,9242.41
728.3425,2349824.18,13799575.31,222309071.64,513149.82,83042.80,30233667.05,9892.76
729.3179,2399659.65,13435663.84,224334155.01,536439.98,81301.90,31028049.54,10713.24
730.2927,2455223.87,14340502.40,233459421.88,404026.78,47543.30,11284859.83,2300.15
731.2676,509356.59,2569734.17,39985538.39,63806.95,5644.18,1075693.97,400.00
732.2429,54716.53,335285.94,4390141.76,23391.05,4163.79,5628695.54,3320.31
733.2178,994287.95,7496923.61,130097544.57,256148.22,73704.03,27783249.59,9482.54
734.1926,2108838.87,14014338.85,223784288.34,265336.37,99465.48,31541839.53,10823.30
735.1680,2090301.38,14530946.16,231508488.51,236320.43,126913.12,30806767.04,11944.02
736.1428,1978457.00,14673865.95,225275088.37,234757.91,162922.15,29186352.07,11533.75
737.1177,1726030.60,14145243.02,223993738.34,185632.31,222261.37,32367747.02,14035.55
738.0925,1683045.29,14698176.37,243426138.77,182946.46,304747.46,32605434.51,16127.33
739.0679,1525929.98,14535150.32,238992388.68,173289.93,378021.99,33296039.50,19100.29
740.0427,1426157.79,14776313.87,234805371.91,166492.87,469917.53,34180734.49,19700.94
741.0176,1323224.04,14874754.50,239724105.36,164559.49,551946.44,34893661.98,20361.69
741.9930,1243793.58,14335166.99,223340788.33,169398.37,649717.79,35604739.47,21543.08
742.9678,1258420.45,14386743.03,226078538.39,162545.61,744607.37,35879569.47,22404.15
743.9426,1212917.33,13924309.69,227584705.09,154915.61,827890.38,35629534.47,24056.31
744.9180,1172214.36,14270436.78,229342438.46,137579.60,883833.40,35871086.97,24346.71
745.8929,1157083.03,13974833.65,232191738.52,118572.12,920496.42,35542601.97,25177.87
746.8677,1169909.05,14356943.03,231133305.17,100625.73,931291.84,34639506.98,24416.80
747.8425,1140888.73,14213751.36,231029971.83,86593.53,925167.25,32365884.52,23375.40
748.8179,997726.63,14625353.45,218473588.22,76343.04,912637.15,31707889.53,25107.77
749.7928,1151199.20,14056022.19,224969705.03,75104.79,892714.96,30316512.05,26179.31
750.7676,1138416.86,14086843.02,230953605.16,98256.72,859368.66,29369969.56,27761.72
751.7430,1019025.14,14464738.86,225823371.71,133601.36,820221.95,27544452.09,32870.44
752.7178,1167971.55,14085259.69,222426288.30,166916.59,774362.73,27156469.60,34974.47
753.6927,1131564.20,13632727.39,239632438.69,194662.00,742302.26,25564532.12,35886.29
754.6680,1018498.81,13784130.52,215454954.82,221422.62,724511.95,23867857.14,37539.70
755.6429,1025290.61,14137920.11,233108738.54,254158.45,713565.54,22581172.16,38161.03
756.6177,995791.70,13692335.72,239000655.34,286598.48,701546.01,20588292.19,42019.74
757.5926,1019098.89,13990100.31,216403104.84,310895.98,706409.61,19839275.95,41157.73
758.5679,1018109.13,14136775.32,217649071.53,350421.57,723985.65,18693142.22,45398.05
759.5428,1150998.11,13757194.06,215255938.14,419503.39,737918.04,18499273.47,48034.99
760.5176,1143919.12,14257894.07,228393621.77,582372.89,784520.59,18408634.73,47924.70
761.4930,1151404.90,13436212.80,225472538.37,722167.00,807130.59,18024064.73,47954.77
762.4678,1137874.44,13502108.64,219134054.90,907253.40,840776.48,17989775.98,51956.03
763.4427,1024721.86,13628289.89,222476704.97,1139561.93,867816.74,18782277.22,55406.44
764.4175,1012866.94,13754930.52,221908104.96,1295552.55,895146.63,18879762.22,62710.72
765.3929,987485.45,13390908.63,225535271.71,1441549.73,862019.18,18209347.23,65450.60
766.3677,943625.38,13753654.47,216633304.84,1588306.08,860411.37,18808538.47,67970.05
767.3426,1157624.28,14105737.82,221012571.61,1756938.26,544199.04,7249098.02,20812.21
768.3179,266888.94,2748873.24,44610380.16,288999.36,71813.42,928456.16,2380.16
769.2928,33428.58,406607.17,6391160.56,56925.13,12113.90,164701.19,590.01
770.2676,6921.23,55246.01,1752592.75,23844.95,2510.17,33340.07,60.00
771.2430,1340.05,13938.39,823067.79,17915.11,1050.03,6451.13,40.00
772.2178,380.00,2166.79,548598.97,17855.05,586.68,1860.09,30.00
773.1927,190.00,1100.03,525533.25,49537.82,18439.03,100.00,0.00
774.1675,90.00,866.69,515362.90,16980.92,586.68,400.00,20.00
775.1429,90.00,366.67,503350.27,17017.62,460.01,560.01,0.00
776.1177,90.00,133.33,523169.97,17845.04,436.67,90.00,0.00
777.0926,30.00,700.01,525738.78,17401.29,506.67,14755.89,370.00
778.0680,128179.18,1813107.07,37375738.34,48809.27,282115.35,20340247.20,14005.53
779.0428,1223245.06,12708202.37,202318037.86,82816.74,337791.05,23103322.16,14355.81
780.0176,1403390.14,13312575.30,214852621.47,89707.91,282328.48,24450972.14,13595.21
780.9930,1430747.63,12526847.15,201709237.84,92802.72,240463.06,24524962.13,12964.74
781.9679,1444617.01,14089361.77,206935371.29,99627.15,209732.13,25206887.12,11093.47
782.9427,1471520.60,12702548.20,211261271.39,104687.57,193920.59,23064954.66,11984.05
783.9175,1450268.73,13125221.13,209336871.35,105166.88,188027.90,24639749.63,11753.90
784.8939,1496230.45,12298898.19,195045321.03,106561.28,191883.18,24586112.13,12574.46
785.8688,1540462.48,13425695.09,200758287.82,106531.12,211151.19,24612092.13,13695.29
786.8436,1436421.07,13247845.09,211710254.73,101694.73,167730.77,11028554.84,5520.86
787.8190,404986.48,3515328.72,44721221.83,32427.64,24305.69,1253623.97,640.01
788.7939,39830.57,385235.91,5687682.94,19760.27,4023.76,189244.70,150.00
789.7687,35892.95,652120.65,19525250.44,41378.34,165568.39,17966859.73,11883.98
790.7435,1168879.44,11144722.12,177663303.97,94665.22,288030.59,23704289.65,17808.94
791.7189,1351999.67,12995933.62,200726937.82,94437.43,339301.18,24430539.64,18449.60
792.6938,1290747.01,13087111.75,216920821.52,90016.04,391108.68,23400522.15,20151.45
793.6686,1238699.28,12372001.32,199434671.12,84691.64,450446.75,23245039.65,23014.93
794.6440,1705867.01,12720920.08,195469821.04,123895.92,526790.71,23832939.64,23815.93
795.6188,1567530.45,13154786.75,209775288.02,82692.88,565070.76,23103079.66,22914.80
796.5937,1038974.44,12991126.33,209137071.34,69968.58,603131.75,22893219.66,24797.33
797.5690,947380.53,12996312.79,204564271.24,64124.68,641234.04,23520252.15,26920.42
798.5439,897171.31,13403604.47,214726704.80,61793.64,682670.65,22575957.16,26629.98
799.5187,886897.80,13048722.17,206842954.62,59533.11,718612.16,23223289.65,28182.38
800.4936,883906.63,12639633.62,210354071.37,58309.32,728446.33,22824062.16,29634.75
801.4689,858813.58,13187173.21,211104954.72,52629.45,731730.08,22819297.16,29003.71
802.4438,859074.83,13275389.88,205950021.27,50289.79,697724.56,22739762.16,28993.69
803.4186,832656.94,13085809.67,212291571.41,49176.88,694851.12,20790260.94,28593.04
804.3940,797775.46,12964240.91,210397338.04,51633.38,672314.35,21403427.18,29434.42
805.3688,803930.22,12470288.82,203153871.21,55176.66,636142.21,19886003.45,31598.13
806.3437,763537.02,13239999.25,214442388.13,59275.64,603592.79,20432935.95,34503.54
807.3185,777990.85,13304096.13,212167271.41,64556.14,574939.66,19407590.96,34834.19
808.2939,754682.80,12892510.70,220362238.26,70420.24,545320.86,19475172.21,36176.87
809.2687,707660.85,12923480.50,213156654.76,83613.56,534219.09,20186522.20,37680.00
810.2436,697608.74,12187884.65,201359104.50,89346.22,548919.93,19884005.95,39253.41
811.2189,727977.25,13524182.59,202879104.53,105384.75,548219.87,20155052.20,44575.98
812.1938,750963.43,13075589.88,203504554.55,122845.80,575479.20,20751843.44,47212.79
813.1686,760127.88,12679181.53,212549588.08,139936.71,596842.58,20440640.95,50953.12
814.1440,755378.89,12414974.24,205812754.60,160736.96,634818.67,20039508.45,48907.37
815.1188,743900.69,12663855.49,206733854.62,175190.58,677111.80,21404884.68,53049.26
816.0937,774412.88,12404754.44,204810304.58,194133.30,700418.57,21485047.18,52156.62
817.0685,809482.64,13033089.87,220545788.26,208295.40,714610.75,21303364.68,52377.26
818.0439,817433.66,13907086.77,219368004.90,227220.41,744624.61,20201660.95,50782.63
819.0187,804003.03,12827972.16,204178854.56,229652.75,777070.91,20599303.44,45428.13
819.9936,845678.82,12881253.41,202357854.52,231741.21,793220.75,20697258.44,47433.37
820.9689,840460.69,13454154.47,210032471.36,228893.69,775046.74,20259088.45,42751.49
821.9438,893990.46,13643232.60,212911188.09,230870.69,782370.54,19185405.96,41127.65
822.9186,892379.13,13477296.13,214453971.46,227578.04,776834.86,19358079.71,39864.77
823.8940,880184.13,11991522.14,211412021.39,216681.74,775702.89,18717602.22,36096.71
824.8688,879023.58,12312163.82,216475171.51,212016.25,778036.27,18669264.72,37730.11
825.8437,872469.36,13811271.14,218853304.89,224926.71,764505.07,17912964.73,32329.46
826.8185,914979.67,13128513.84,201036921.16,244199.13,712271.12,17178895.99,33621.85
827.7939,883425.69,13330003.42,199224571.12,295902.80,704877.06,18169342.23,34303.15
828.7687,981315.92,13361904.47,199994004.47,326219.67,634763.52,17997829.73,33481.59
829.7436,915419.52,11153929.42,181989104.07,227186.66,219590.25,3491954.95,5490.85
830.7190,124767.21,1538778.03,22247904.66,42300.36,26518.67,456753.47,610.01
831.6938,18058.34,197404.46,4205642.54,21472.12,4333.83,60057.50,50.00
832.6686,1880.09,26551.68,1213218.78,17788.32,1230.04,18008.78,0.00
833.6440,610.01,7234.70,609805.55,17728.27,526.67,2180.13,20.00
834.6189,190.00,1566.73,512350.47,17784.98,486.67,1410.05,0.00
835.5938,120.00,166.67,529952.29,17661.54,490.01,210.00,0.00
836.5686,110.00,333.34,519129.05,17394.62,566.68,450.01,0.00
837.5439,50.00,66.67,529232.86,17544.76,536.67,250.00,0.00
838.5188,40.00,400.00,510570.62,17888.41,563.34,40.00,0.00
839.4937,100.00,100.00,519334.52,17518.07,12574.20,3020434.95,6851.32
840.4690,474012.49,5741433.46,101549910.60,93388.93,548631.64,21980624.67,21893.51
841.4438,1239543.97,12481423.20,206940871.29,135780.05,642134.09,25297489.62,22984.89
842.4187,1339373.57,12725553.41,224380238.35,148393.85,636293.99,26464019.61,21523.06
843.3936,1358639.67,12490579.45,216105971.50,160111.73,609478.00,26581562.10,21132.59
844.3689,1392541.85,13289622.17,212138304.74,166913.24,568439.98,26957322.10,19911.17
845.3438,1477117.17,13577370.10,215027771.47,178733.30,526393.16,29136227.07,17949.08
846.3186,1648049.19,14382198.24,223428404.99,190984.97,491573.63,28674759.57,17738.87
847.2939,1786120.29,14865738.87,213561021.44,198046.72,438250.50,29496649.56,16187.39
848.2688,1830520.13,14061804.48,226073855.05,204285.58,366952.77,24227052.14,9172.37
849.2437,1047132.48,6871111.09,107100235.73,79857.44,62490.24,2709268.40,790.02
850.2190,134561.90,643801.45,11585209.63,24869.60,8201.79,396528.51,160.00
851.1938,15376.05,71767.19,2265730.52,19373.21,58601.08,11333447.33,7071.41
852.1687,1239130.22,8747463.74,139008711.44,183394.06,298721.99,29098752.07,12084.12
853.1436,2047479.34,12502544.03,206090121.27,241261.97,284148.95,29589112.06,12374.32
854.1189,9455501.73,13239378.42,214756038.13,254084.16,257810.46,30987732.04,11914.00
855.0938,2400452.62,12849875.29,215284521.48,263257.75,232622.10,32149222.02,11853.96
856.0686,2455722.62,13584215.93,224624038.35,261027.31,208188.46,32275062.02,10733.25
857.0439,2510671.99,13341503.42,225187588.37,261101.63,187233.39,34580216.98,10633.19
858.0188,2514754.03,13650499.26,223354521.66,245350.43,171144.64,35255184.47,9902.76
858.9937,2550004.02,14085306.56,221774354.96,231484.76,162047.99,36217729.46,10162.91
859.9690,2463979.49,14562575.33,223063171.65,219679.16,163255.02,36548359.46,10373.03
860.9438,2331025.75,14070271.15,220430788.26,207823.61,164156.11,35005419.48,10002.82
861.9187,2174294.19,14095483.65,231423271.84,191786.32,184563.87,34996946.98,10773.27
862.8936,2023752.16,14245563.86,233869805.23,177091.39,216319.39,33263999.50,11553.76
863.8689,1817295.44,13820448.23,226843738.40,165564.84,269695.30,33456124.50,12754.59
864.8438,1712628.72,14258370.11,227929421.76,163540.75,352361.21,32499492.02,15166.49
865.8186,1564996.54,14178229.48,226077988.39,156370.75,423184.83,31323879.53,17138.28
866.7940,1398833.57,13727160.72,227720521.76,151541.88,505344.51,30851962.04,19260.46
867.7689,1298266.15,13450878.43,222977871.65,148383.76,591425.55,30091829.55,21092.54
868.7437,1261141.70,14040462.81,220512738.26,144547.70,680756.43,30290097.05,23405.44
869.7185,1262169.04,14451647.20,232555905.20,143348.67,744628.10,29282502.06,24577.03
870.6939,1238859.04,14304099.28,227741888.42,134715.84,806887.05,29052044.57,26259.43
871.6688,1218991.93,13834165.93,226982555.07,128137.23,851980.49,28677107.07,26760.19
872.6436,1184371.54,14238385.73,215718238.16,118498.33,878471.01,28741902.07,30155.63
873.6190,1207316.15,13645972.18,229899888.47,108549.16,914990.80,28908229.57,29053.79
874.5938,1218315.06,14121624.27,225228521.70,92658.69,892882.67,27215637.09,29634.75
875.5696,1177375.37,14214223.23,222663688.31,78431.53,862218.09,26740269.60,27301.01
876.5450,1108200.14,13908103.44,215955371.49,69112.13,845337.47,26364717.11,25898.91
877.5199,1003764.59,13843410.73,217552004.86,63495.91,790763.98,26235569.61,28262.51
878.4947,1009730.61,14123458.65,221292838.28,69483.47,786691.79,25145922.13,31327.66
879.4695,974486.39,13724088.85,217923288.20,81688.54,761566.06,23990332.14,32329.46
880.4449,953518.66,13941145.10,220664238.27,89496.92,742063.04,23327599.65,35064.65
881.4198,940877.33,13228920.09,212907454.76,103966.98,730971.33,22696852.16,34683.90
882.3946,919651.39,14033978.44,225666155.04,118723.06,709319.40,22117979.67,37700.04
883.3700,927185.45,13370256.55,213186238.10,136387.72,708232.99,21643959.68,38311.36
884.3448,921516.39,13118928.42,215638554.82,169196.59,693824.24,20725833.44,38541.85
885.3197,884669.99,13465986.76,228706738.45,213917.36,694083.62,20259052.20,39313.54
886.2946,914204.52,13506394.05,222841854.98,256317.13,720346.59,20260223.45,41237.91
887.2699,905565.77,13550506.55,210916004.71,288144.91,740544.92,20063364.70,41869.39
888.2448,878918.89,13117622.17,212680971.42,298205.04,756407.52,19925438.45,38431.61
889.2196,875197.33,16103574.32,222536121.64,313342.41,770856.38,19843875.95,41167.75
890.1949,857643.97,13335716.96,215883138.16,320995.17,750882.68,19384399.71,37148.88
891.1698,831436.55,13059244.04,219224871.57,346646.63,795135.75,18864630.97,35575.66
892.1447,685232.02,9860782.51,148910086.66,197487.58,237708.40,3260545.89,5430.83
893.1200,88791.36,1224412.27,20377127.54,39978.68,31553.09,469721.63,970.03
894.0948,13024.34,200171.18,3162611.01,19997.18,5474.13,74550.17,160.00
895.0697,1780.08,24549.01,1036315.52,18135.32,1630.07,15686.66,40.00
896.0446,580.01,5767.53,571348.58,18245.42,660.01,2240.14,0.00
897.0199,340.00,3667.02,671204.96,17458.02,596.68,600.01,20.00
897.9948,110.00,3000.24,534817.92,17354.59,506.67,450.01,0.00
898.9696,80.00,233.33,524882.50,17664.88,606.68,120.00,0.00
899.9449,80.00,1133.37,525944.25,17324.56,556.67,560.01,0.00
900.9198,130.00,200.00,517656.78,17427.99,543.34,300.00,30.00
901.8947,200.00,400.00,517314.37,17664.88,436.67,180.00,0.00
902.8700,3040.24,116787.38,3132128.20,49447.58,441314.10,17573122.24,22143.82
903.8448,895674.91,11013741.91,171464903.83,189163.56,778425.23,25535564.62,28472.85
904.8197,1242221.54,13049708.63,213099988.10,204646.07,749395.07,24965944.63,27982.07
905.7946,1212801.23,12765559.66,203837971.22,196291.95,694418.88,25622627.12,26519.82
906.7699,1242320.37,12156416.94,204458637.90,234697.18,652881.17,25984632.11,25348.11
907.7448,1234432.33,12903283.62,204275954.57,182640.19,607970.39,25378522.12,26660.03
908.7196,1234140.45,13070527.38,208209221.32,173219.28,582737.42,25339499.62,25808.77
909.6949,1276104.12,12923698.21,195087304.36,164626.71,560143.42,25494977.12,25288.02
910.6698,1277179.75,13569546.14,213773804.78,165255.50,556809.93,26503992.11,25818.79
911.6447,1336781.07,14148850.32,222496038.31,163779.45,547622.79,27606872.09,26159.29
912.6201,1372225.29,13278006.55,229473421.80,166778.72,530118.99,27208987.09,27000.55
913.5948,1367803.26,13915553.44,219806238.25,153413.47,336138.53,11052191.09,8522.05
914.5697,314936.36,2895651.37,46008492.70,36221.15,35617.00,1003859.20,710.01
915.5446,26548.03,254574.63,5026492.82,20327.53,9845.91,2301675.43,5030.71
916.5200,389841.83,5503141.27,97278793.84,104747.91,431214.07,23234784.65,25578.44
917.4948,1233134.90,13160215.92,209698104.69,157026.13,496069.36,25380307.12,26950.48
918.4696,1297426.07,14195566.98,229104955.12,155456.66,494950.45,24785342.13,27581.44
919.4450,1282736.00,14264918.03,225049255.03,145457.94,516525.34,24696059.63,26740.15
920.4199,1249178.65,14024681.56,221334604.95,134504.34,533317.43,23934814.64,28372.69
921.3947,1232520.14,13811518.02,220953354.94,124764.92,566022.06,23798992.15,28452.82
922.3695,1221545.37,14132082.61,215443938.15,114718.58,610211.23,23714429.65,28573.01
923.3449,1184711.70,13784840.93,218110721.54,106363.50,646358.31,22541029.66,29254.12
924.3198,1141451.86,13726662.81,228929538.45,93248.24,670428.83,22964182.16,29684.84
925.2946,998179.05,14201085.73,219589954.91,85043.21,701999.14,22186587.17,29684.84
926.2700,974339.36,13481725.30,219109388.23,78438.23,723836.79,22298164.67,28372.69
927.2448,989829.91,13591163.85,224579588.35,75118.18,758301.48,23053819.66,28933.59
928.2197,1011898.58,13561168.01,214725471.47,74485.70,798058.98,22256982.17,29454.45
929.1950,992363.66,13674053.43,225766621.71,73823.12,824792.05,22908302.16,28202.42
930.1699,980170.53,13716132.60,211143788.05,72140.01,829484.91,22800282.16,30035.42
931.1447,986034.99,13046977.37,210354871.37,70754.81,828750.28,22577174.66,28032.15
932.1196,959291.39,13813569.06,211683071.40,67703.73,807061.06,22507799.66,28773.33
933.0949,955439.20,13719212.81,219090821.56,63552.76,789989.08,21968992.17,27671.58
934.0698,919881.94,13666603.43,217954921.54,64947.47,768315.59,21648937.18,28342.64
935.0446,920112.33,13620125.30,214096604.79,65138.12,743314.29,21176512.18,27561.41
936.0200,893122.02,13482895.09,217450071.53,70433.63,715759.87,20896207.19,28863.48
936.9948,873326.32,13368958.63,214716738.13,77417.38,692579.66,20635363.44,29123.91
937.9697,897495.77,13582722.18,213354321.44,89650.98,667055.34,19850587.20,28132.30
938.9450,849374.05,13288056.55,214567738.13,102247.69,654606.17,19989629.70,29875.15
939.9199,841065.92,13353731.55,216441938.17,124741.43,644661.59,18974444.72,29123.91
940.8947,852245.14,13341741.96,213552021.44,145081.73,653481.43,19034153.47,30155.63
941.8696,842234.67,13330011.76,216429621.50,168624.86,664732.00,18476265.97,31267.55
942.8449,849217.41,13312439.88,208571838.00,184713.43,666226.80,17804610.98,30746.64
943.8198,852161.71,13550055.51,210933488.05,206610.49,679657.73,17816585.98,28182.38
944.7946,855899.75,13189304.46,203583087.88,218266.38,695615.18,17350228.49,30085.51
945.7700,862396.47,13231975.30,211789471.40,223324.65,711610.13,16460616.00,28673.17
946.7448,873242.72,13371136.76,213160404.76,228654.16,727874.81,16329427.26,29153.96
947.7197,891542.17,12710559.66,214443321.46,233522.86,743615.96,16196711.01,26680.06
948.6945,898468.97,12882823.20,208361904.66,227446.45,756674.55,16242063.51,26770.20
949.6699,893749.67,13379641.97,208317137.99,220545.85,759893.77,16028009.76,26259.43
950.6447,925456.31,12908712.79,213017438.09,211483.68,746645.70,15656296.02,25748.69
951.6196,977827.41,12689022.16,203915204.56,195305.23,765306.53,15709284.77,24867.43
952.5950,1021436.31,13640803.43,215853804.82,208123.56,812487.10,15954943.51,27301.01
953.5698,1184079.67,11254220.04,200314021.14,153964.56,285590.54,3577409.01,4260.51
954.5446,154715.89,1496541.70,21441135.90,32461.03,29863.67,346263.74,660.01
955.5200,17978.27,162669.24,3341697.47,20591.15,4507.21,45004.76,110.00
956.4949,2830.21,22246.21,1326319.43,20184.05,1696.74,8541.97,10.00
957.4697,890.02,4300.48,862441.30,18482.32,746.68,2250.14,30.00
958.4445,170.00,2933.56,528993.05,17548.10,553.34,400.00,0.00
959.4199,130.00,200.00,543249.88,17514.74,556.67,100.00,0.00
960.3948,120.00,0.00,504205.61,18025.21,540.01,80.00,0.00
961.3696,200.00,300.00,521491.91,17237.82,493.34,140.00,10.00
962.3450,130.00,33.33,509578.10,17751.62,586.68,40.00,0.00
963.3198,110.00,66.67,506977.19,17484.71,590.01,30.00,0.00
964.2947,160.00,66.67,510023.06,17251.16,24886.44,4503686.50,12314.28
965.2700,570964.64,6533272.02,113590085.87,159257.91,598473.15,18067958.48,25828.80
966.2449,851723.03,11312901.29,187854004.20,162764.11,712966.74,20371239.70,24847.40
967.2207,834670.22,12488673.20,202041321.18,146455.55,755148.46,21305232.18,23705.84
968.1956,875166.00,12009536.73,200971421.16,144930.59,792595.28,22381884.67,22474.24
969.1710,860150.69,12110508.60,203464687.88,142559.42,813064.55,23076239.66,23956.18
970.1458,895894.83,12585306.53,202964221.20,139285.28,851621.53,24095099.64,23535.61
971.1207,889188.42,12314682.57,206479371.28,140413.54,868472.67,24094827.14,22854.72
972.0960,927227.25,12630733.62,201727987.84,138086.58,876230.17,24770082.13,23986.22
973.0709,946037.88,12297876.32,199200104.45,144426.78,874034.76,25945989.61,24136.42
974.0457,953581.78,11931778.39,199572754.46,150611.20,861722.78,25479144.62,21873.49
975.0206,978878.11,12413859.65,208400821.32,166122.99,851293.82,27490069.59,23375.40
975.9959,1010404.05,12398219.03,196288571.05,177239.42,802241.27,26994299.60,21152.61
976.9708,1002965.14,11370998.17,196545621.06,184703.33,784190.49,27118492.10,23205.18
977.9456,1031800.22,12272327.36,199198721.12,208507.73,745931.48,28720284.57,21893.51
978.9210,1181933.03,11856024.22,184228204.12,164566.22,311371.26,7612636.76,4480.57
979.8958,197189.74,1688525.82,29302908.99,36525.07,42060.28,897279.60,580.01
980.8707,25146.18,293883.63,6266289.72,45955.50,354191.81,19187237.21,16898.05
981.8460,918122.02,11004581.50,170172487.14,210742.15,639896.43,30089824.55,21082.53
982.8209,1269473.26,13499697.18,207315287.97,234572.31,595387.58,30604784.54,20201.50
983.7957,1308729.43,13218794.05,215505454.82,236995.41,533790.55,31942299.52,19550.78
984.7706,9728069.23,13335704.46,227201088.41,237201.34,456213.11,31434594.53,18319.46
985.7459,1386044.35,13729100.31,208616438.00,226434.50,378967.41,31257967.03,16327.51
986.7208,1403584.35,13095016.96,210902071.38,220104.05,312150.66,31157502.04,13695.29
987.6956,1474692.32,13506419.05,213752371.44,209977.11,258381.50,30501314.55,13154.88
988.6710,1498911.54,13499577.39,217421071.53,203911.59,214299.85,31461729.53,12244.23
989.6458,1558334.66,13106645.08,201566654.51,205828.74,177069.07,31727564.53,11573.78
990.6207,1624309.35,12728207.58,211707221.40,202833.47,151971.09,31806712.03,10823.30
991.5960,1716885.44,13451759.68,209719221.35,203574.68,134754.03,30711212.04,11093.47
992.5709,1703975.44,13339958.63,202247871.19,204696.63,133662.95,31680394.53,10653.20
993.5457,1743369.51,13450823.22,215474321.48,204416.96,139840.94,31386707.03,10673.21
994.5206,1726135.13,13143834.67,215887904.83,203584.74,152639.82,31394734.53,12434.36
995.4959,1718915.91,13275559.67,213644404.78,199912.74,168500.93,31490537.03,12434.36
