D:\Agilent\ICPMH\1\DATA\Rachel Johnson\PC_LGH_20230328_#2.b\PCBN_PCBO_PCBP.d
Intensity Vs Time,CPS
Acquired      : 2023-03-28 16:42:53 using Batch PC_LGH_20230328_#2.b
Time [Sec],Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137
2754.4150,11683.49,26084.37,738580.16,27820.35,4143.79,17728.50,1050.03
2755.3899,11943.65,26985.61,756248.85,26384.97,4310.49,15906.85,1360.05
2756.3647,11693.50,23614.51,752367.33,26688.73,4043.77,16897.73,1170.04
2757.3396,9952.53,20277.37,713767.07,26638.66,5384.10,17528.31,920.02
2758.3149,13084.38,26084.37,721481.07,25900.97,4737.26,18899.67,1080.03
2759.2898,15295.99,25683.83,790314.67,26895.69,6324.40,17938.71,1390.05
2760.2646,46395.04,28554.55,824578.99,29142.33,11086.60,22133.25,2160.13
2761.2400,138438.86,26785.34,766337.58,34865.29,15439.66,28962.69,3170.28
2762.2158,233001.42,24882.78,756907.37,36154.36,11156.64,23044.37,1720.08
2763.1907,80535.68,1737620.48,749352.75,29482.85,5590.83,18579.34,1220.04
2764.1655,32086.33,44767.76,769805.68,28424.58,4657.24,19760.57,1270.05
2765.1409,16066.60,26184.51,847304.32,26141.30,4363.84,16107.02,820.02
2766.1157,11993.68,22146.10,689814.47,25373.59,5014.00,16767.61,950.03
2767.0906,12984.31,22613.31,717295.07,26037.83,5010.67,19169.95,970.03
2768.0662,11913.63,24448.89,750634.85,26194.71,4643.91,19310.09,1020.03
2769.0408,11953.66,23113.90,734078.92,26318.21,3893.74,18058.82,920.02
2770.0156,11533.40,27853.52,780803.60,27019.19,4390.51,16167.07,930.02
2770.9912,11173.19,26050.99,773551.91,28461.30,4150.46,17238.04,1170.04
2771.9661,11673.49,24115.13,740138.49,27386.39,4413.85,16847.68,780.02
2772.9407,11923.64,27987.05,706056.20,26371.62,4317.16,19830.64,990.03
2773.9155,11503.39,25316.68,831501.71,26949.10,4163.79,18299.06,1260.04
2774.8911,12393.93,31626.02,764673.13,26531.85,4870.63,16847.68,1270.05
2775.8660,12343.90,26217.89,779588.95,27887.11,4373.84,16817.65,900.02
2776.8406,10893.04,22446.44,738580.16,26508.48,4353.84,19079.85,790.02
2777.8162,10552.85,25984.24,756595.46,25490.42,5074.02,16837.67,990.03
2778.7910,11503.39,23247.40,808759.98,27159.39,4153.79,15986.92,690.01
2779.7659,11763.54,20010.42,689538.17,22763.63,1943.43,4120.46,110.00
2780.7412,1540.06,2766.87,365073.74,15623.09,483.34,450.01,30.00
2781.7161,250.00,500.01,340528.62,15236.10,383.34,30.00,0.00
2782.6909,30.00,166.67,349351.73,14658.99,263.34,60.00,0.00
2783.6658,120.00,66.67,350607.69,14635.64,320.00,50.00,0.00
2784.6411,70.00,200.00,345007.53,14455.49,283.34,70.00,0.00
2785.6160,70.00,33.33,339510.81,14608.95,363.34,20.00,0.00
2786.5908,50.00,133.33,338967.94,14272.02,326.67,90.00,0.00
2787.5662,160.00,66.67,337475.33,14812.44,390.00,10.00,0.00
2788.5410,120.00,0.00,336661.21,14645.64,373.34,50.00,0.00
2789.5159,70.00,133.33,342767.91,15045.95,1133.37,9352.37,2860.23
2790.4907,54044.66,11703.57,560124.88,22760.29,4970.66,17628.41,1290.05
2791.4661,18158.44,21478.67,729232.70,27837.04,5390.77,18349.11,1050.03
2792.4409,12333.89,28220.72,766753.66,26107.92,4413.85,16867.70,1270.05
2793.4158,11143.18,23714.63,715150.54,27346.33,4877.30,18729.49,920.02
2794.3911,10402.77,23280.77,716361.08,25730.74,4407.18,17027.85,990.03
2795.3660,11613.45,23447.64,718851.77,25650.63,4300.49,16087.00,1040.03
2796.3408,11413.33,19776.84,772719.29,26214.74,4250.48,16817.65,980.03
2797.3162,13034.35,21245.08,690021.70,26191.37,3977.09,17868.64,1030.03
2798.2910,11373.31,21645.53,695480.29,26084.56,3740.37,17087.90,1220.04
2799.2659,11823.58,21645.53,772615.25,26241.44,4327.16,14515.70,880.02
2800.2407,10552.85,22746.80,707300.86,25567.19,4517.21,16026.95,1250.04
2801.2161,11443.35,18175.26,689400.02,25844.23,4770.60,16727.57,860.02
2802.1909,10182.65,20811.27,735013.69,25667.32,4830.62,18539.30,990.03
2803.1658,9972.55,25583.70,756526.12,26975.80,4547.22,18669.43,1110.03
2804.1411,10462.80,23981.63,731828.86,26421.69,4493.87,17898.67,1220.04
2805.1160,11733.52,25083.04,732486.47,26354.93,4577.22,17278.08,960.03
2806.0908,10352.74,22112.72,678453.34,26625.30,4150.46,16267.16,880.02
2807.0662,10712.94,20510.95,741904.90,25971.07,4333.83,17958.73,960.03
2808.0410,9992.55,23013.78,726048.65,25530.47,4223.81,16187.09,1040.03
2809.0159,12844.22,21178.34,689227.29,26855.63,3847.06,14906.01,1040.03
2809.9907,10472.81,26785.34,759576.51,26294.85,4053.77,16006.93,1150.04
2810.9661,13294.52,24849.40,726394.61,26224.75,4553.88,16887.72,860.02
2811.9409,10032.58,21645.53,691368.90,26485.11,4700.59,16177.08,1130.04
2812.9158,11343.28,24248.63,716326.58,27623.39,4560.55,17848.62,830.02
2813.8911,10262.70,20911.38,736364.14,24923.00,4013.76,16297.19,1050.03
2814.8660,11273.25,24282.01,766996.37,26872.32,4467.20,15516.52,1040.03
2815.8408,10893.04,27553.08,701389.60,26541.86,4587.23,15546.54,1150.04
2816.8162,10572.86,21278.45,695169.22,26218.08,4317.16,17017.84,920.02
2817.7910,10102.61,18609.01,700214.47,25667.32,4210.47,16097.01,1200.04
2818.7659,11623.46,23314.15,751847.48,25497.09,4187.13,16677.53,920.02
2819.7407,11413.33,28020.43,704811.67,26254.79,4363.84,18148.92,1070.03
2820.7161,11743.53,24181.88,802296.96,28000.61,4673.91,19049.82,1020.03
2821.6909,11993.68,25016.28,721308.15,23227.52,2183.46,4380.52,320.00
2822.6658,1710.07,2933.56,395501.34,15156.04,396.67,640.01,20.00
2823.6411,230.00,333.34,353255.61,14225.32,343.34,50.00,20.00
2824.6160,150.00,0.00,352916.06,14612.28,283.34,10.00,0.00
2825.5908,70.00,0.00,340121.43,14725.70,330.00,50.00,0.00
2826.5657,140.00,33.33,341241.09,14802.43,366.67,40.00,0.00
2827.5410,100.00,100.00,331675.46,14168.61,373.34,20.00,10.00
2828.5159,50.00,0.00,339985.75,15106.00,346.67,40.00,0.00
2829.4907,60.00,0.00,342157.17,14465.50,366.67,70.00,0.00
2830.4661,50.00,166.67,343412.64,14658.99,293.34,20.00,0.00
2831.4409,310.00,0.00,327945.55,14915.85,486.67,3890.41,1910.10
2832.4158,19419.65,6567.79,465751.77,21191.81,5797.56,18198.96,3320.31
2833.3911,13934.97,24382.14,706747.67,26772.18,4363.84,17228.03,1260.04
2834.3660,11603.44,24415.51,823779.12,26752.15,4313.83,15996.93,1070.03
2835.3408,10532.84,23581.14,711346.30,27860.41,4343.83,16477.35,960.03
2836.3157,9062.10,20744.53,697484.33,25860.92,3977.09,16127.04,1230.04
2837.2910,11353.30,19276.34,693165.31,24318.88,4097.11,16987.81,1640.08
2838.2659,12874.24,23681.26,684771.96,26328.23,4480.53,19169.95,1300.05
2839.2407,12443.96,27886.90,752090.06,26311.54,4033.77,17458.25,900.02
2840.2161,10933.06,23481.02,782712.45,26598.60,4850.63,14665.82,880.02
2841.1909,11253.24,20677.80,680283.09,27903.81,4377.17,17037.86,690.01
2842.1658,11063.13,22246.21,700421.83,26471.76,4353.84,19900.72,980.03
2843.1411,11633.46,24382.14,738545.65,25904.31,4297.16,18939.71,1030.03
2844.1160,11033.12,22246.21,745160.89,25894.30,4430.52,17448.24,930.02
2845.0908,11713.51,22045.98,755694.35,25704.04,4730.59,14896.01,1150.04
2846.0657,9952.53,21779.01,702910.50,27119.34,4247.15,17868.64,670.01
2847.0410,8832.00,21845.75,708441.81,26164.67,4623.90,17007.83,930.02
2848.0159,9892.50,21211.71,710066.94,25049.83,4563.89,17318.11,870.02
2848.9907,10682.92,21378.56,802748.65,25493.76,4427.19,14385.60,860.02
2849.9661,10652.91,21345.19,668892.92,25797.50,4383.84,15966.90,790.02
2850.9409,11133.17,19977.05,695169.22,25830.88,4717.26,16937.76,760.02
2851.9158,11273.25,21111.60,691576.19,26378.30,4720.59,18188.95,1230.04
2852.8916,12353.90,28187.34,752124.69,25643.96,4673.91,19260.04,1040.03
2853.8669,12564.04,22079.35,828127.10,26852.29,3920.41,19199.98,990.03
2854.8418,12213.82,30757.95,801324.24,27716.87,4607.23,18339.10,1140.04
2855.8167,12874.24,26685.20,761760.56,28120.79,4600.56,16857.69,990.03
2856.7920,9472.30,23714.63,725840.90,25694.02,4147.12,17137.95,960.03
2857.7668,10022.57,25950.86,715980.61,25196.70,4060.44,17918.69,990.03
2858.7417,11413.33,20577.69,694927.42,25817.53,4003.76,15696.67,1030.03
2859.7170,10582.87,30591.01,683494.22,26441.72,4287.15,16617.47,970.03
2860.6919,9902.51,24816.03,651544.29,25510.44,4407.18,14755.89,970.03
2861.6667,10372.75,23280.77,629251.90,24796.17,3833.72,18158.90,22263.97
2862.6416,10332.73,17674.80,596566.61,21071.68,1630.07,3110.26,120.00
2863.6169,1220.04,4367.16,304700.36,14668.99,486.67,340.00,0.00
2864.5918,80.00,366.67,247013.19,13241.28,253.34,60.00,0.00
2865.5667,180.00,100.00,242185.55,12544.14,266.67,40.00,0.00
2866.5420,70.00,0.00,236650.49,11690.26,310.00,0.00,0.00
2867.5168,80.00,66.67,285170.22,14228.66,370.00,80.00,0.00
2868.4917,60.00,133.33,334931.32,14265.35,410.00,0.00,0.00
2869.4666,50.00,66.67,321233.44,14071.87,326.67,40.00,0.00
2870.4419,70.00,33.33,319674.39,14572.25,353.34,40.00,0.00
2871.4167,60.00,0.00,323029.89,14645.64,243.33,30.00,0.00
2872.3916,80.00,66.67,334524.36,14899.17,446.67,30.00,0.00
2873.3669,90.00,66.67,334660.00,14732.37,343.34,0.00,0.00
2874.3418,170.00,0.00,328827.12,14882.49,137587.75,692546.47,127809.07
2875.3167,3922953.38,1132926.98,20248646.29,409059.41,434150.35,2278231.37,86098.57
2876.2920,2012480.91,1721674.00,27734717.29,208238.10,207864.94,1851334.82,31037.15
2877.2668,1062096.00,1239661.10,21084546.30,143325.16,154323.44,1328502.32,24386.76
2878.2417,800003.82,891803.67,15106381.59,117009.14,171158.09,982107.95,25778.73
2879.2166,737764.44,686867.66,11694871.09,113464.41,205772.10,824231.71,19050.23
2880.1919,723868.82,567633.61,10020110.64,105498.71,222129.83,802870.93,19110.30
2881.1667,747743.35,511488.75,9037327.29,108166.97,193930.70,690024.68,23815.93
2882.1416,837215.69,515048.68,8461193.94,130724.79,149988.61,805000.77,20872.28
2883.1169,802763.74,631756.59,9886041.89,128570.15,143639.37,790243.43,23815.93
2884.0918,734421.94,686556.85,11081752.33,109437.57,142712.35,824357.18,20742.13
2885.0667,610854.48,663259.13,10867342.95,105810.44,133592.44,830398.97,31027.13
2886.0420,750298.58,655154.70,11462615.88,131731.70,126741.99,916910.85,22704.53
2887.0168,901901.94,642849.17,11181553.37,120755.82,108374.46,874946.78,21743.32
2887.9917,942167.33,644124.10,11555866.92,115959.41,119639.06,843586.94,46119.92
2888.9666,728745.07,647570.46,10960876.29,108629.61,121594.86,820312.80,30957.01
2889.9419,702820.61,600167.27,10451399.19,100508.44,124976.91,841473.82,26379.61
2890.9167,691041.32,640299.30,10735730.45,112106.40,105508.24,853926.32,15897.13
2891.8916,648850.62,582399.30,10023075.22,103363.70,89910.93,849896.63,30075.49
2892.8669,666634.68,592192.01,10678772.11,87079.07,78500.04,819727.88,34223.00
2893.8418,509940.62,703728.60,12846999.25,74569.36,74497.15,799394.99,12864.67
2894.8167,471216.05,658120.20,11404909.63,72531.49,79788.78,808644.99,22023.67
2895.7922,422010.03,585491.09,9804671.05,89590.71,94858.45,846244.67,20992.42
2896.7671,505271.63,625489.73,11725396.10,65238.45,97723.06,767201.71,13985.51
2897.7417,577049.56,619809.97,10102002.31,76620.83,106235.66,867759.28,15156.48
2898.7166,645750.42,692048.91,11172760.67,78605.58,103627.83,812331.47,15987.20
2899.6921,758267.64,657085.63,10786147.12,76711.18,105317.17,784141.39,20121.41
2900.6670,698375.38,602127.23,10419977.32,83764.21,108468.33,817042.80,19160.35
2901.6416,834357.25,606941.94,10489106.48,100960.84,121061.44,891437.96,15126.45
2902.6172,876692.17,667398.91,11069051.29,96866.27,119454.57,872369.13,20632.00
2903.5920,892222.17,678649.75,10906865.87,101068.06,136630.81,825433.66,23335.35
2904.5669,1150494.75,565574.04,9936224.18,79054.09,48268.48,230691.93,4060.47
2905.5415,199528.34,104047.77,1580991.44,22626.80,6384.42,35033.20,550.01
2906.5171,19379.61,28087.19,579858.35,18242.09,1283.38,4680.59,20.00
2907.4919,2400.15,1600.07,391690.99,15106.00,573.34,500.01,0.00
2908.4668,240.00,800.02,350879.21,14962.55,330.00,230.00,0.00
2909.4421,130.00,233.33,330929.47,14825.78,353.34,70.00,0.00
2910.4170,140.00,33.33,349487.51,15416.25,346.67,20.00,0.00
2911.3918,130.00,166.67,345177.22,14729.04,293.34,20.00,0.00
2912.3672,120.00,100.00,334388.71,14622.29,356.67,20.00,0.00
2913.3420,80.00,66.67,347077.74,14912.52,293.34,0.00,0.00
2914.3169,90.00,66.67,334422.63,21925.98,136046.61,898623.97,120105.50
2915.2917,3929935.88,1310225.03,21958108.82,290561.29,268535.54,2352213.71,44866.71
2916.2671,2963900.27,1767922.44,29534223.58,120816.19,141389.11,2036747.47,13254.95
2917.2419,787847.72,1611107.59,25345550.57,74361.89,97334.38,1648709.35,11133.49
2918.2168,555580.38,1240312.01,19993948.36,57419.95,92285.71,1217159.67,16307.50
2919.1921,542911.55,916388.11,14491080.53,58603.57,98949.44,912479.28,20171.47
2920.1670,626106.20,695918.24,11766846.10,70497.19,129235.53,823824.13,24146.43
2921.1418,615517.53,615921.17,10143524.19,63893.90,115560.35,876005.30,9102.34
2922.1172,536559.60,633547.54,10464865.86,51927.52,79062.39,829019.05,9052.31
2923.0920,473080.31,617366.49,10820287.74,51295.81,92037.83,799092.33,10242.96
2924.0669,562370.62,630103.66,10866373.16,58837.62,108240.37,782003.50,9712.66
2925.0417,548226.94,629380.48,11525401.30,67362.52,113477.73,836380.14,9712.66
2926.0171,514251.44,617573.00,10131472.10,52271.79,115436.26,783807.72,7511.59
2926.9919,495424.17,595594.87,9911697.10,45678.17,116096.97,772120.61,9392.49
2927.9668,493045.03,581128.27,9822567.93,61589.64,122551.02,796284.91,12634.50
2928.9421,726555.69,603743.44,11107039.83,62703.28,106976.50,818369.52,20321.64
2929.9170,592687.41,629724.82,10889174.20,65813.76,86220.37,875858.50,10112.88
2930.8918,588287.37,653947.87,11203465.88,45708.24,77368.70,849593.19,11703.86
2931.8667,417841.87,649225.01,11547673.17,46119.23,89063.57,796723.19,12384.32
2932.8420,458662.53,640609.39,10328668.98,54722.02,72345.43,790504.21,13104.84
2933.8169,487365.15,631239.99,10983779.41,47706.48,68280.30,792674.36,18870.04
2934.7917,583332.10,588652.29,10178036.69,52268.46,65303.09,772839.68,39975.02
2935.7671,563667.14,617125.53,10446226.28,48829.32,66336.70,825162.02,13505.14
2936.7419,527816.16,652189.60,10280708.56,51917.49,75922.83,824597.49,23165.12
2937.7168,617127.14,612136.34,11242463.79,55858.64,83002.63,791338.82,33241.13
2938.6921,588648.08,610072.08,10363432.52,66767.09,89552.54,779365.46,20141.44
2939.6670,507056.95,605084.65,10205588.77,51626.70,86746.12,797547.49,25368.14
2940.6418,522978.66,640506.07,13123251.33,59024.86,78269.07,870409.67,13965.50
2941.6167,481850.81,639265.77,10673537.74,47549.42,75327.11,793999.52,7771.70
2942.5930,441258.43,595182.37,10282365.85,49898.77,84743.69,802108.89,83234.96
2943.5679,492358.08,624043.76,10135279.39,58292.61,70347.89,802516.00,16837.99
2944.5427,501855.23,663880.09,12743324.24,60797.10,75153.08,873364.44,35034.58
2945.5181,591986.75,569349.95,10054062.72,73448.34,93672.55,824660.30,41989.67
2946.4929,743454.21,624422.47,10549821.07,54815.62,49765.70,285428.84,18619.77
2947.4678,159377.57,116887.98,2726259.18,21568.90,7311.42,45004.76,370.00
2948.4426,22292.71,18976.04,672255.48,15819.92,1340.05,7891.69,10.00
2949.4180,2600.17,1800.08,427135.36,14648.98,573.34,660.01,10.00
2950.3928,2390.15,1466.72,362594.08,14929.20,386.67,140.00,0.00
2951.3677,270.00,1666.74,348876.54,14689.01,426.67,750.02,0.00
2952.3430,160.00,200.00,349962.74,15109.34,343.34,20.00,0.00
2953.3179,80.00,0.00,349487.51,15216.09,256.67,20.00,0.00
2954.2927,90.00,0.00,337305.74,14712.36,366.67,70.00,0.00
2955.2681,130.00,133.33,339171.56,15886.64,256.67,20.00,0.00
2956.2429,90.00,0.00,340901.80,15289.48,30761.79,380908.12,128403.35
2957.2178,4349445.56,805860.76,14336880.53,380586.89,274923.45,2303225.59,172747.61
2958.1926,2220206.37,1815102.51,29875767.33,177205.79,137661.64,2210106.06,67337.65
2959.1680,1350497.64,1768041.45,29155138.15,105116.60,104938.41,1822992.32,37479.58
2960.1428,990173.11,1349653.16,22652050.51,81343.73,97753.21,1490753.42,46631.25
2961.1177,737546.55,1040227.11,17236863.93,71654.84,72609.80,1144431.62,16487.66
2962.0930,574073.78,823033.16,13154365.92,62084.59,67668.10,895298.19,23225.20
2963.0679,534298.94,678201.06,11566615.88,50543.80,54709.41,794886.39,58004.75
2964.0427,423655.03,665915.51,10981678.37,43964.14,58263.37,771411.79,10142.90
2965.0181,428110.70,620188.62,10631451.28,46450.04,59129.41,773485.85,8021.82
2965.9929,409528.55,618811.93,9907718.97,63251.76,54706.06,796670.93,25007.63
2966.9678,468757.92,599101.38,11551692.97,52321.94,55468.28,813939.99,10212.94
2967.9426,396861.05,589373.91,11038478.37,49003.10,56090.13,808603.19,12844.65
2968.9180,444142.73,605634.91,10958573.16,47021.43,52289.19,733139.13,10172.92
2969.8928,417903.12,595560.50,10153872.10,53996.61,51951.60,729551.16,11473.71
2970.8677,371570.81,591676.45,10168239.81,47937.06,48425.55,811391.55,11924.01
2971.8430,297396.87,636509.71,10268976.27,48274.57,45675.36,784714.99,15196.51
2972.8179,371774.68,562279.50,9611670.01,49033.18,49805.81,782629.21,10202.93
2973.7927,346669.25,593669.87,10027215.85,52144.78,56180.40,748840.69,42190.15
2974.7681,492552.88,580613.03,10578192.94,50126.03,57089.78,800678.66,20061.34
2975.7429,522218.66,562210.75,10068845.02,54641.78,58176.44,786654.91,20411.75
2976.7178,469136.91,632858.67,10274453.35,50644.06,56862.43,816321.78,16737.90
2977.6926,366404.56,611929.90,11476628.38,44024.27,55364.64,786821.94,13365.04
2978.6680,391086.32,689976.12,10387973.15,45761.70,70217.41,724300.46,21152.61
2979.6428,395993.71,568182.83,9961528.35,54835.67,86943.69,775080.69,15456.74
2980.6177,481041.28,606529.18,10327186.69,51890.75,94583.73,800825.07,18689.85
2981.5930,621203.31,562313.75,10282686.69,68533.36,112193.41,753296.40,28873.50
2982.5679,557329.09,554456.85,10556335.65,69048.56,125782.25,790952.88,32940.58
2983.5427,704696.40,611861.02,10190327.31,71176.38,89733.41,812352.41,25888.89
2984.5176,495157.45,749617.01,11480751.30,59011.49,67122.81,752900.85,16547.72
2985.4929,414654.99,580200.86,11453776.30,48351.44,67821.98,777728.58,6851.32
2986.4678,297153.22,558402.10,9924060.64,45514.44,63764.50,756826.55,9212.39
2987.4426,327360.41,596144.87,12277535.69,49758.40,56501.35,742887.25,9482.54
2988.4180,336931.05,561524.49,9725505.43,55551.08,38683.04,358761.21,2370.16
2989.3928,118699.57,176339.26,2703975.06,20017.20,5384.10,54811.22,7881.75
2990.3677,14045.05,24382.14,944537.91,15476.30,1216.71,27400.31,0.00
2991.3430,5630.81,4133.78,377646.98,15232.77,416.67,2200.13,0.00
2992.3179,960.02,333.34,356175.50,14642.31,430.00,110.00,0.00
2993.2927,80.00,0.00,332726.83,14729.04,270.00,40.00,0.00
2994.2676,120.00,1600.07,345211.14,15209.42,313.34,90.00,0.00
2995.2429,90.00,200.00,338628.75,15152.71,326.67,0.00,0.00
2996.2178,5966198.04,66.67,342021.46,14822.44,310.00,40.00,0.00
2997.1926,24003.02,200.00,320386.07,15512.99,350.00,30.00,0.00
2998.1680,60.00,66.67,337712.74,14218.65,350.00,30.00,0.00
2999.1428,26437.88,46656.61,1452395.08,515536.39,36555.46,20949819.69,21603.15
3000.1177,3504006.51,1718976.47,26723138.10,2309343.45,76060.04,28119557.08,29013.73
3001.0930,4474016.18,2088244.58,32318765.31,2680188.23,84368.68,31278354.53,32229.27
3002.0679,4649147.43,2303306.04,34423559.10,2865533.84,79350.26,30871644.54,36898.36
3003.0427,4466604.93,2300706.30,34453559.10,3054851.13,72214.94,35157691.98,36928.42
3004.0176,4181136.19,2357200.05,36541696.65,3161201.75,80233.99,31598774.53,39965.00
3004.9929,4434014.31,2236609.69,36349309.15,3067860.29,91749.76,32589922.01,33671.95
3005.9678,4661235.56,2339921.67,36283717.48,3056807.38,87750.77,32801342.01,34453.45
3006.9426,4754927.43,2247420.62,37637859.17,2835313.22,85661.16,32928484.51,33211.08
3007.9180,5112922.74,2373057.34,39100496.71,2853040.09,79895.89,31939564.52,30856.83
3008.8928,4868122.11,2356600.05,34681763.28,2892596.55,82781.66,33681342.00,34834.19
3009.8677,5158597.11,2416140.16,37964817.52,2902321.55,92339.31,32333714.52,35806.12
3010.8425,4844573.05,2385472.45,37226850.83,2907049.68,110510.16,35400986.97,39093.05
3011.8179,5287368.67,2384570.37,37573609.17,3145856.75,121400.28,34178076.99,39383.70
3012.7927,5186594.61,2557319.07,38381675.86,3065381.13,93558.64,31149224.54,36527.59
3013.7676,4863831.18,2388778.18,38115263.35,3018362.59,88403.80,32825572.01,33661.93
3014.7429,4942100.86,2390522.71,35273371.62,3034452.80,91243.98,32897737.01,35285.08
3015.7178,4934253.05,2587514.38,36692804.99,3017997.17,91733.01,36079649.46,35876.27
3016.6926,5000498.99,2473386.77,37652405.01,3036958.84,77870.77,31956999.52,34703.94
3017.6680,4714119.93,2468498.23,37453492.50,3097811.75,87435.98,31112257.04,36447.43
3018.6428,5031990.24,2332161.25,36907117.49,3132580.29,85523.87,31096029.54,74004.14
3019.6177,4911182.11,2479411.51,35956275.80,3091233.21,91833.50,32762842.01,35305.12
3020.5925,5059711.80,2372789.12,35996246.64,3107546.54,88531.06,32017677.02,39824.68
3021.5679,4986752.43,2340696.15,35552413.29,3098198.63,85456.90,32268869.52,35996.51
3022.5427,4858197.74,2392262.81,36699029.99,3047837.17,86240.47,32463304.52,36387.31
3023.5176,4747656.49,2351034.95,37443180.00,2909344.88,103456.90,29375552.06,33201.06
3024.4932,4467138.37,2377218.28,34486934.10,2693420.31,118713.22,29284244.56,34503.54
3025.4680,4260952.75,2362569.58,38808038.37,2827566.35,111495.93,29903467.05,39213.32
3026.4426,4458023.06,2296911.25,37660575.84,2830591.76,99606.21,33863679.50,39784.59
3027.4182,4535714.62,2357625.57,36336250.81,2876539.89,102679.33,34902414.48,34764.06
3028.3931,4729476.49,2490988.60,36968196.66,2943977.38,95260.47,31494547.03,33561.74
3029.3679,4469819.31,2307581.82,36281950.81,2811489.47,94014.24,31408599.53,31578.10
3030.3425,4630927.12,2359833.65,37016909.16,2773256.35,81419.07,21172582.18,18830.00
3031.3181,2218719.34,920849.30,14099459.69,805907.73,13755.02,3285366.20,2380.16
3032.2930,269003.45,138195.46,2346541.20,123416.15,2086.78,409631.95,540.01
3033.2678,45001.78,16006.67,799578.66,32491.08,516.67,72160.71,80.00
3034.2441,6160.97,3300.28,425090.70,18131.98,366.67,12764.41,0.00
3035.2190,520.01,666.68,359299.58,15926.67,393.34,930.02,0.00
3036.1938,560.01,266.67,354613.58,15579.72,346.67,50.00,0.00
3037.1687,270.00,133.33,352882.17,15252.78,396.67,460.01,0.00
3038.1440,160.00,66.67,354545.74,15382.89,316.67,680.01,0.00
3039.1189,90.00,100.00,351761.86,15089.32,333.34,1550.06,0.00
3040.0938,60.00,66.67,352814.23,14745.72,296.67,50.00,140.00
3041.0691,114072.12,230373.56,2809975.06,1050320.48,81281.80,26343064.61,47513.59
3042.0439,4497165.25,1889112.67,30945125.69,2902976.13,65222.82,32149689.52,38421.59
3043.0188,4681224.62,2252713.59,33886936.17,2792409.26,56748.76,29301849.56,30796.73
3043.9941,4467267.12,2162037.81,35033567.45,2701143.43,58199.84,28886292.07,30816.76
3044.9690,4303944.94,2199087.55,36101475.81,2683532.60,62710.97,30245814.55,28232.46
3045.9438,4274511.81,2207392.76,34898907.03,2644179.89,60477.01,33014629.51,32008.88
3046.9187,4287002.44,2235690.67,33780469.51,2667301.77,55578.60,29000604.57,32289.38
3047.8940,4453657.12,2319295.10,33913363.26,2811381.97,58092.85,30575639.54,29915.22
3048.8689,4740375.24,2210477.39,33557140.33,2624562.40,57825.36,30300044.55,28633.11
3049.8438,4619668.37,2132484.81,31744481.96,2570370.73,59490.54,30841074.54,29464.47
3050.8191,4577929.93,2150847.96,31834656.96,2555181.57,61760.82,32953032.01,29194.02
3051.7939,4576105.24,2142091.84,33707888.25,2671753.23,67604.53,29998872.05,30596.38
3052.7688,4460524.62,2352630.52,36901642.49,2640507.81,58798.37,31405777.03,31548.04
3053.7441,4311776.50,2259887.03,34035529.93,2735847.81,58972.25,30496832.05,31628.19
3054.7190,4173564.00,2325085.73,37652930.01,2656067.19,61941.76,30177282.05,30936.97
3055.6938,4132036.19,2351753.96,34488852.85,2624310.73,66055.71,29695559.56,33070.82
3056.6687,4429928.68,2529344.59,34163367.43,2708223.23,63473.52,32130632.02,32129.09
3057.6440,4599143.99,2343197.97,36965629.99,2831773.85,74129.03,33941866.99,33020.72
3058.6189,5322523.67,2325026.09,37619921.67,2977950.72,71003.69,34923599.48,36928.42
3059.5938,4904351.49,2169381.43,36211154.98,3055484.05,70337.85,34591694.48,35625.76
3060.5691,5101402.11,2244846.66,37508492.51,2964337.38,69745.67,33106412.01,35425.36
3061.5439,4823798.05,2367075.05,35150275.79,2837609.47,71937.22,32172727.02,33040.76
3062.5188,4609260.24,2438230.52,40751709.24,2917126.34,75286.96,32922339.51,32710.15
3063.4937,4795707.43,2363045.89,36582784.15,2984741.76,75628.32,33510699.50,34413.37
3064.4690,4963693.05,2371738.33,37917284.18,3108017.17,75618.28,33450734.50,35104.73
3065.4438,5065965.86,2424777.14,37233500.83,3087386.13,76398.08,34314686.99,34874.27
3066.4187,5186937.11,2358029.74,37335992.50,3108415.50,78158.62,34160684.49,35956.43
3067.3940,4740130.55,2262873.75,35824838.30,2966450.30,64172.56,35111786.98,36437.41
3068.3689,4486606.50,2395900.57,38442771.69,2845103.22,59510.60,29022612.07,33441.52
3069.3438,4133847.13,2345542.24,37554142.51,2686963.02,65540.58,29009419.57,29344.27
3070.3191,4023999.00,2361641.98,36284171.64,2562016.36,64801.36,30352067.05,30916.94
3071.2939,4104228.06,2450607.35,35867229.97,2633104.90,64667.57,31946787.02,35555.62
3072.2688,4556146.18,2562109.69,36943029.99,2776049.47,68136.45,35166769.48,33712.03
3073.2437,4519234.31,2467889.90,36805875.82,2943723.01,65801.49,27592064.59,24657.14
3074.2190,2803391.21,1220978.80,18386639.99,1084368.92,16540.60,3469948.07,3510.35
3075.1938,389328.82,136348.99,2862494.60,138654.04,2070.11,578728.16,460.01
3076.1687,56080.38,25884.10,748456.27,36672.01,813.35,77180.94,140.00
3077.1440,8321.77,2633.51,398699.78,17905.10,406.67,17087.90,0.00
3078.1189,2020.10,1233.37,370102.06,16166.87,426.67,5270.75,0.00
3079.0938,300.00,266.67,370815.60,15713.16,393.34,1530.06,0.00
