D:\Agilent\ICPMH\1\DATA\Rachel Johnson\PC_LGH_20230523.b\PC_2016_08_09.d
Intensity Vs Time,CPS
Acquired      : 2023-05-23 13:30:14 using Batch PC_LGH_20230523.b
Time [Sec],Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137
623.0416,116737.80,2541406.57,35667425.80,339156.60,47747.16,4913447.74,13114.85
624.0169,104197.19,2325166.46,39582588.38,346201.91,47346.15,5156665.86,12704.55
624.9918,106338.67,2375648.23,42515992.62,323673.37,46139.82,4858621.80,10212.94
625.9666,120782.26,2263180.00,37372934.17,298184.73,46514.07,5047590.86,10993.41
626.9420,113498.80,2330816.72,38359896.69,243419.18,49378.03,5422626.79,10493.11
627.9168,114715.88,2379073.49,42068417.61,188665.31,49374.69,5273544.30,9152.36
628.8917,119313.30,2360510.21,37849471.68,142347.86,51059.16,5925773.66,8191.89
629.8670,130887.06,2269175.05,39899567.56,112565.75,52309.26,6279916.78,7051.40
630.8419,131883.72,2404231.30,40875009.25,99489.77,53890.37,6234039.28,6031.03
631.8167,132689.15,2506607.35,41550242.60,90116.51,56046.66,6894691.77,4860.67
632.7916,129215.99,2599661.52,37826759.18,82019.96,56284.03,7225728.02,3340.31
633.7669,131108.54,2512270.37,38203563.35,75603.43,55157.37,7141006.77,2800.22
634.7418,133836.95,2489639.90,42626342.62,70815.05,54786.29,7333786.77,2200.14
635.7166,133967.83,2483410.99,44373071.83,68693.94,54806.35,7130140.52,1610.07
636.6920,124555.86,2430503.96,40618971.74,66817.27,51560.53,7148219.27,1750.09
637.6668,120409.98,2501008.39,42841305.12,67195.26,49745.66,7176893.02,1740.09
638.6417,118598.94,2433873.75,45633638.52,66566.40,49508.37,6986882.40,1330.05
639.6170,120661.53,2361756.82,45698526.02,65118.04,49912.76,7220258.02,1190.04
640.5919,119605.06,2300238.33,38584430.03,64947.47,46019.53,6965395.52,920.02
641.5667,124525.67,2415893.28,38578830.03,61980.92,45702.09,7167540.52,1430.06
642.5416,113448.51,2466562.29,42490742.62,62044.45,48184.94,7066388.64,810.02
643.5169,115470.30,2348763.07,40429280.07,63947.42,52937.68,7207644.89,930.02
644.4918,122563.33,2297591.98,40619821.74,63014.30,54050.83,7163978.64,1080.03
645.4666,124726.94,2550260.47,44008292.65,61673.25,56601.65,7533335.51,600.01
646.4420,123318.04,2305505.78,37033542.49,61873.90,58962.22,7276904.27,710.01
647.4168,132226.04,2489558.91,42310742.61,62248.47,54893.27,7466564.26,690.01
648.3917,133142.23,2618684.17,42547480.12,61609.70,58647.89,7585706.14,540.01
649.3665,130907.21,2322992.50,40369855.07,61629.78,61313.04,7059980.52,660.01
650.3419,142800.08,2373078.44,38369988.36,61800.34,61373.23,7479544.26,470.01
651.3167,129115.31,2414523.49,39479659.22,62228.40,59550.73,7472935.51,630.01
652.2916,134461.21,2587259.17,39722121.72,60559.69,56247.26,7362196.14,510.01
653.2670,124787.32,2417744.06,42449738.45,60716.85,53947.20,7234428.02,420.00
654.2418,124223.76,2387165.68,40626217.57,60412.54,52894.22,7397379.26,460.01
655.2166,119806.30,2280334.95,38458100.86,59981.18,53429.06,7476566.14,410.00
656.1920,117965.13,2506883.91,39878080.06,59974.50,54114.35,8007934.88,560.01
657.1669,120259.06,2599887.04,44361259.32,59820.67,57253.62,7767139.26,410.00
658.1417,126770.04,2404605.78,39967521.73,59904.27,57139.95,7521837.39,540.01
659.1165,124052.66,2506628.70,41792134.27,61827.09,58754.90,7580708.01,490.01
660.0919,121456.43,2692566.73,38718034.20,62693.25,60771.28,7469148.64,530.01
661.0668,127937.63,2546150.58,41726371.77,64328.70,60470.32,7668357.39,460.01
662.0416,130554.86,2581328.18,44354667.66,64964.19,65122.48,7030863.65,510.01
663.0170,124102.99,2654925.58,45744821.86,65087.95,58380.41,7442069.26,410.00
663.9918,121617.44,2636915.68,43201655.13,64589.58,59106.00,7885386.76,510.01
664.9667,119846.53,2508394.33,40204080.07,66034.54,59704.55,8046334.26,600.01
665.9420,122814.89,2471476.62,42272100.94,62696.59,59069.22,8302370.50,670.01
666.9169,122412.38,2419190.68,44543817.66,62014.36,58520.84,8428390.50,440.01
667.8917,129477.70,2559467.51,44527009.33,59429.46,57307.11,8866301.12,660.01
668.8666,131803.19,2460916.46,42270742.61,58496.55,56668.52,8738005.49,590.01
669.8419,126870.68,2496749.27,43337267.64,56162.88,53953.89,9075609.86,440.01
670.8168,140181.20,2671297.72,41642788.43,56159.53,49982.94,8906814.87,560.01
671.7916,118850.48,2501067.76,43760242.64,55912.14,49772.39,9145959.86,580.01
672.7670,112301.90,2596789.64,41063321.75,56992.00,44926.89,9106951.11,370.00
673.7418,112593.59,2494383.65,43519267.64,55156.60,44322.12,9158899.86,340.00
674.7167,107997.73,2590424.80,44734455.17,54213.89,41255.16,9194391.74,340.00
675.6926,104197.19,2461303.70,42157200.94,53866.24,39815.40,9300434.86,400.00
676.6679,94809.53,2431291.20,43280713.47,55022.88,37647.61,9150709.24,270.00
677.6428,91955.95,2555289.64,41324905.09,55307.04,37470.60,8657086.12,500.01
678.6176,83889.76,2579758.13,40424992.57,53809.41,35433.33,9478635.48,420.00
679.5930,84020.31,2488495.37,41832913.44,54384.37,37313.62,8901747.37,250.00
680.5678,91152.19,2526697.97,39225405.04,53197.70,36361.76,8958090.49,410.00
681.5427,87515.61,2604775.84,44734838.50,54324.21,35510.14,8560081.75,260.00
682.5180,89092.72,2478679.74,44930559.34,54494.69,37614.22,8826812.37,330.00
683.4929,94608.56,2504135.47,42316696.78,55123.17,36632.28,8786060.49,480.01
684.4677,98517.81,2325604.74,46622005.21,55424.03,35309.76,7876309.26,360.00
685.4426,64325.75,1753009.67,25962894.33,49872.03,6394.42,928040.06,40.00
686.4179,6671.14,127529.83,2791510.22,46239.52,1050.03,127438.18,20.00
687.3928,900.02,17741.53,1179629.97,46045.72,660.01,60338.41,0.00
688.3676,310.00,5934.25,785940.51,44836.17,480.01,5850.93,30.00
689.3430,90.00,500.01,726394.61,45818.50,503.34,2430.16,20.00
690.3178,210.00,600.01,732590.32,45504.42,516.67,50.00,0.00
691.2927,230.00,33.33,721135.11,45273.87,426.67,20.00,0.00
692.2680,250.00,100.00,833589.54,47880.24,520.01,0.00,10.00
693.2429,170.00,200.00,951943.12,47054.85,630.01,20.00,0.00
694.2177,270.00,233.33,905822.22,47208.57,540.01,0.00,0.00
695.1926,190.00,300.00,873612.32,48709.01,450.01,0.00,0.00
696.1679,230.00,300.00,905403.08,48451.69,553.34,0.00,0.00
697.1428,140.00,300.00,945607.77,49146.80,566.68,20.00,20.00
698.1176,180.00,133.33,943997.81,47158.44,523.34,10.00,0.00
699.0930,210.00,133.33,981897.29,48441.67,516.67,10.00,10.00
700.0678,170.00,133.33,966861.94,48064.04,666.68,60.00,60.00
701.0427,230.00,200.00,1008807.57,48404.91,596.68,30.00,20.00
702.0175,170.00,266.67,957510.05,48739.09,540.01,20.00,0.00
702.9929,170.00,133.33,936720.59,47596.21,503.34,20.00,0.00
703.9677,260.00,133.33,949422.68,48348.10,22553.50,3532760.26,3740.39
704.9426,134974.74,1994999.00,33714354.92,59182.02,106510.52,6693314.90,6211.09
705.9180,183245.51,2679270.89,42398975.95,59837.40,111606.61,6638554.28,5490.85
706.8928,184769.78,2593819.85,43297309.30,60124.97,106386.51,6343513.66,5280.79
707.8677,177321.25,2419480.00,40547684.24,60733.57,97404.76,6012471.16,5080.73
708.8430,169240.00,2692715.69,40550255.07,61208.42,92376.15,5535948.67,4940.69
709.8179,163904.80,2281556.04,37524230.01,62703.28,82758.21,5305856.17,5120.74
710.7927,152039.42,2302612.55,35088621.62,61917.37,71950.60,5102569.92,4820.66
711.7676,146688.74,2216540.15,35587659.13,61118.13,59607.58,5022849.30,4670.62
712.7429,140563.95,2022867.10,33879411.17,61228.49,53071.38,5066136.80,4500.57
713.7178,145479.74,2053049.92,34466379.94,61071.31,43239.61,4918952.43,4340.53
714.6926,149731.70,1976742.10,32867663.23,58750.69,37868.06,4550706.81,3770.40
715.6680,153843.47,1934412.28,32505286.14,59670.20,30918.71,4489084.93,3340.31
716.6428,165982.24,1883402.91,31332742.37,58968.03,24515.96,4435101.81,2890.24
717.6177,187081.64,1966296.92,32495698.64,60288.82,19536.80,4501254.93,2190.14
718.5930,201211.03,1964565.28,32850696.57,62108.00,15719.90,4724637.43,2290.15
719.5679,212317.69,1990688.98,32764806.98,62422.37,13398.10,4820888.37,2140.13
720.5427,229763.41,2094750.05,31542167.37,65616.43,13004.49,5124177.11,2020.12
721.5176,256918.61,1843715.28,30323767.34,68670.53,14161.99,5170962.74,2210.14
722.4929,289174.78,1850569.57,30226592.34,73076.91,14862.53,4971681.18,2030.12
723.4678,331407.73,2042966.32,29940369.42,78381.33,13494.84,4692775.87,2040.12
724.4426,324584.60,1758702.51,27717794.37,77491.03,10853.13,4153827.75,1610.07
725.4180,294686.28,1677718.92,27817117.29,79398.87,12083.88,4809598.05,1610.07
726.3928,290950.87,1767803.29,28828819.39,74147.72,12020.50,4945755.24,1740.09
727.3677,266799.74,1744389.75,28989488.15,68044.95,10819.78,5033603.36,1780.09
728.3425,251437.97,1819731.68,31740081.96,66051.26,11006.55,5292694.92,2210.14
729.3179,238760.35,1926375.17,31659898.62,63867.15,13558.22,4982632.74,2510.18
730.2927,218222.20,2059291.45,33540152.83,60325.60,14915.91,4723523.05,2570.19
731.2676,201514.14,2394139.12,34579950.77,59513.05,17184.51,5027041.80,3470.34
732.2429,182771.11,2087206.43,33896540.34,59877.52,22363.28,5172142.74,3830.41
733.2178,167656.44,2061465.67,35472154.96,59616.71,28895.50,5280879.92,3880.42
734.1926,152291.36,2242668.28,36569963.32,59081.71,37607.53,5444590.54,4480.57
735.1680,152986.77,2179601.09,37591300.84,59275.64,48007.81,5338756.80,4940.69
736.1428,134944.55,2160199.79,36003054.97,60412.54,61276.25,5444018.67,4600.60
737.1177,131813.26,2158910.60,36382779.98,59920.99,73392.82,5539691.17,4950.69
738.0925,130262.90,2169053.82,38145975.85,60064.78,81640.02,5667888.04,5120.74
739.0679,132427.39,2199687.55,35797471.63,57048.84,88989.89,5939422.41,5190.76
740.0427,137482.13,2390041.98,36432946.65,58519.98,90125.27,6097528.66,6181.08
741.0176,135155.99,2192986.25,36049996.64,57817.83,86685.85,6261706.78,6151.07
741.9930,133605.38,2260176.35,37273859.17,58235.77,85286.14,6187980.53,6911.35
742.9678,127977.88,2101689.37,36891442.49,58697.19,83223.59,6451787.40,7531.60
743.9426,127182.72,2201631.82,38208600.85,57978.32,79239.80,6337771.16,7501.59
744.9180,124565.93,2204563.33,39011705.04,58025.13,75313.72,6321251.16,8281.93
745.8929,130383.70,2234746.14,35291013.29,62081.25,69983.21,6237958.03,8942.25
746.8677,127927.56,2270434.43,37228184.17,70905.37,69571.68,5971851.79,10743.25
747.8425,127847.02,2348541.72,36599817.48,89215.60,72101.18,5925449.29,13865.42
748.8179,128591.90,2392905.26,38300205.02,116174.04,74195.96,5660693.67,16827.98
749.7928,128430.84,2226479.22,37299271.67,150557.44,78392.93,5455024.92,19110.30
750.7676,134622.32,2239698.49,36603542.48,191079.24,83548.38,5495757.42,22534.31
751.7430,140322.23,2235065.15,38518605.03,223827.18,88420.55,5582673.67,22774.62
752.7178,144945.78,2212481.30,40273717.57,241261.97,93639.04,5453896.79,22704.53
753.6927,137703.70,2243863.85,36208325.81,231248.58,95193.47,5303533.67,20742.13
754.6680,139163.98,2298421.67,35864821.63,212336.44,97099.84,5401090.54,20191.49
755.6429,155355.37,2186740.41,37462813.34,187692.43,95210.22,5111761.49,18789.95
756.6177,155022.74,2248535.47,37576175.84,164660.35,96949.06,5045279.92,16687.85
757.5926,152603.79,2188016.98,36859800.82,142159.77,95776.42,4858116.49,14345.81
758.5679,154297.02,2156208.90,36247367.48,124714.60,97723.06,4814521.80,12244.23
759.5428,147172.35,2155323.88,36697750.82,112069.51,97723.06,4638685.87,12714.56
760.5176,146729.02,2170206.82,37931396.68,105874.12,98962.84,4728723.05,12874.67
761.4930,157603.26,2156915.15,38511330.03,105083.08,97867.13,4670860.87,11813.93
762.4678,157885.52,2237043.54,36275600.81,105679.72,95699.36,4477797.43,13244.95
763.4427,177956.97,2053994.45,38334538.36,113347.05,98349.62,4660515.87,12054.10
764.4175,199210.66,2130570.23,35790634.13,120108.38,95729.51,4577674.62,12394.33
765.3929,239813.16,2066715.93,35512975.79,128201.01,93474.89,4562223.06,13405.07
766.3677,292453.06,2085291.84,39043409.21,141017.99,94881.89,4569552.74,13385.05
767.3426,310071.69,2165577.65,34234163.27,150298.74,93900.33,4478337.12,13345.02
768.3179,302484.10,2064609.81,34778886.19,153920.89,94479.88,4350639.00,13485.13
769.2938,245412.05,2015493.80,33382675.75,156189.28,90523.84,4370804.62,12754.59
770.2687,206202.65,1986276.87,33989277.84,157610.94,75691.90,4412944.62,15196.51
771.2440,192695.82,2013940.80,33425450.75,153957.85,60102.48,4449465.56,13224.93
772.2189,187202.79,2014834.29,33238531.99,146049.12,44041.47,4042077.75,12104.13
773.1937,169613.24,2045702.00,31490738.20,133598.00,30267.65,3474746.82,10222.95
774.1686,160053.03,1508659.15,25069529.73,114426.82,23180.93,2473691.99,6651.25
775.1439,137895.03,984163.17,16736043.08,96896.41,16520.58,1527138.88,5140.75
776.1188,112915.42,776244.03,10963649.20,80610.63,12657.59,863913.89,2590.19
777.0936,69874.75,324824.06,6096969.93,63174.84,8762.04,331437.69,1200.04
778.0690,93794.65,177382.12,2842670.90,54949.34,5727.54,100412.24,370.00
779.0438,36894.81,20711.16,1336470.47,48191.03,3620.35,14655.81,150.00
780.0187,27008.66,4867.28,1134095.73,50105.97,2350.15,5450.80,30.00
780.9935,11383.32,1233.37,1010984.46,49447.58,763.35,590.01,0.00
781.9689,2370.14,1200.04,925530.10,48301.31,646.68,220.00,0.00
782.9437,400.00,66.67,965986.09,48184.35,633.34,20.00,20.00
783.9186,310.00,333.34,926613.82,48588.71,533.34,30.00,20.00
784.8939,140.00,133.33,965005.10,47673.06,536.67,50.00,20.00
785.8688,190.00,66.67,932453.47,48495.14,670.01,40.00,30.00
786.8436,230.00,133.33,927033.48,49223.67,533.34,20.00,0.00
787.8190,190.00,466.67,925215.45,47566.13,653.34,20.00,0.00
788.7939,250.00,66.67,953413.56,47906.97,530.01,80.00,0.00
789.7687,70.00,233.33,978672.09,48511.84,523.34,50.00,0.00
790.7435,150.00,233.33,959155.95,49036.52,493.34,50.00,30.00
791.7189,230.00,333.34,944802.76,48558.63,576.68,0.00,20.00
792.6938,200.00,300.00,969664.93,49079.96,623.34,10.00,0.00
793.6686,240.00,233.33,993891.95,49337.30,626.68,0.00,30.00
794.6440,150.00,300.00,919028.54,48829.32,570.01,40.00,20.00
795.6188,780.02,10702.98,2145529.34,52398.81,58494.09,6306686.78,5720.92
796.5937,225109.70,2281624.01,41544280.10,86600.22,120085.22,9026486.12,8201.90
797.5690,295742.01,2800435.74,45734617.69,87943.03,105297.07,8670676.75,6631.24
798.5439,292422.59,2912980.53,49035330.26,85147.00,86126.61,9112622.36,6181.08
799.5187,300879.60,2867761.78,45242321.84,79328.57,63085.56,8020886.76,4360.54
800.4936,299864.16,2741797.72,46897501.05,75740.64,45905.92,7056144.27,3850.42
801.4689,317550.41,2889558.66,46844396.88,73214.10,33599.97,6746777.40,2960.25
802.4438,326058.88,2630618.55,42941563.46,72521.47,23741.63,6746218.65,1900.10
803.4186,330990.78,2506352.14,41302800.92,77102.78,19313.24,7062648.02,1920.10
804.3940,378145.23,2499587.30,41021634.25,84835.62,16570.63,7476354.89,1550.07
805.3688,418689.68,2545452.66,44908276.00,103370.41,11109.94,6518288.65,780.02
806.3437,387098.00,2131625.31,38397296.69,243223.35,8448.56,6293761.78,880.02
807.3185,424554.29,2303127.40,37428800.84,371227.77,8421.88,7524464.89,1350.05
808.2939,544114.33,3043539.65,44950721.84,504167.43,8045.05,7075889.89,1160.04
809.2687,537535.89,2631214.38,44494650.99,550915.34,6917.94,6751559.90,1200.04
810.2436,463371.75,2372661.51,39533705.05,306173.58,7054.65,7873251.76,1220.04
811.2189,472476.01,2789982.09,46412184.37,151968.57,8051.72,6725374.27,820.02
812.1938,281777.89,1551656.94,24385525.55,83647.03,8055.06,6442479.90,1280.05
813.1686,334337.07,2282960.21,37008667.49,84018.67,11550.21,7328674.27,2090.12
814.1440,367494.84,2651683.65,45112771.84,80687.61,14198.69,6691049.90,1560.07
815.1188,297457.81,2331420.89,37676655.01,74850.46,17698.32,7390988.64,1890.10
816.0937,338792.89,2654781.05,43824046.81,73936.89,23431.24,7588449.89,2570.19
817.0685,314013.92,2792045.64,46051934.36,69376.42,30484.67,7562578.64,3670.38
818.0439,286546.48,2857303.97,43897513.48,68195.49,39698.48,7487110.51,4410.55
819.0187,234084.29,2512789.38,42114480.11,67543.15,52509.82,7645626.76,4760.64
819.9936,226758.63,2659827.14,41185242.59,70564.12,71773.27,7504924.89,5310.80
820.9689,186092.26,2331514.64,37488596.67,69530.30,76210.65,6790239.90,5150.75
821.9438,171166.70,2214774.53,38777863.37,71504.28,104268.02,7914195.51,6801.30
822.9186,193877.46,2665898.50,45469705.18,72748.99,127302.42,8188019.88,7461.57
823.8940,207395.21,3042752.67,46221659.37,73712.69,133186.24,7677165.51,7491.58
824.8688,183366.64,2620764.90,44719180.17,71209.84,139505.12,8174273.00,8642.11
825.8437,202069.84,2820730.53,46431984.37,69393.14,138034.34,8688548.00,9992.82
826.8185,197382.24,2838902.41,44200784.32,69342.96,139162.61,8885781.74,11603.79
827.7929,194685.43,2707692.25,44389150.99,70473.77,133807.29,9904619.85,12904.69
828.7678,187808.57,2733075.58,47427488.56,73083.60,130269.29,9285328.61,13224.93
829.7426,160264.77,2769882.87,44119484.32,77320.32,122430.24,9039517.99,14796.17
830.7180,156504.48,2602631.31,42087150.94,84363.52,136768.48,10687208.59,17748.88
831.6928,182407.73,2857350.58,47103909.39,97033.78,147777.91,10619943.59,19720.96
832.6677,168513.79,2912827.41,45958834.36,106125.52,157086.18,10641411.09,23645.76
833.6430,180994.67,3066374.55,48086930.24,122725.03,163920.74,10576708.59,27150.78
834.6179,188737.46,3029273.77,48213338.58,131966.66,157156.75,10130147.97,27551.39
835.5927,192604.92,2883176.63,46424209.37,144759.30,160195.54,9636604.86,29644.77
836.5676,195190.39,2812255.27,46715230.21,159741.97,154115.10,8931679.87,28272.53
837.5429,191958.63,2699344.59,46803638.55,168836.76,149410.72,8642524.87,28282.54
838.5178,195291.40,2903135.22,46657021.88,177942.61,149864.29,8466939.87,26199.35
839.4926,199837.03,2834277.41,48543605.25,174484.09,143085.18,7714750.51,23415.45
840.4680,196877.18,2852691.73,46498542.71,167498.30,141835.78,7626851.76,20151.45
841.4428,209436.81,2817399.28,47831596.90,160995.83,142094.38,7352739.27,19971.24
842.4177,199998.69,2826755.27,46300538.53,159664.64,143400.91,7351656.14,19440.66
843.3930,202453.77,2808268.55,46829988.55,154455.18,144469.03,7065646.77,16527.70
844.3679,210154.49,2719681.83,46270105.20,146747.81,140069.30,6795398.65,15736.98
845.3427,215209.04,2763479.49,49047905.26,134020.95,141415.97,6694754.90,14776.16
846.3176,216331.36,2852785.48,46235813.53,122859.21,139199.54,6512482.40,12984.75
847.2929,207789.37,2662873.50,44628076.00,106611.56,139649.53,6525756.78,11954.03
848.2678,210164.61,2824925.84,46818538.55,98203.10,138618.61,6342873.03,10563.15
849.2426,211215.84,2791934.96,46314417.70,94802.57,140311.08,6485406.15,11683.85
850.2180,210366.75,3008757.88,47273517.72,92692.18,140458.84,6335139.28,11323.61
851.1928,204393.84,2772890.95,46780063.55,90016.04,142309.33,6164151.16,10373.03
852.1677,206667.58,2818713.87,46737009.38,93107.55,145137.47,6365988.66,11693.86
853.1425,201241.31,2720677.40,48285559.41,92866.38,146373.67,6547109.90,13365.04
854.1179,194443.02,2914346.42,46512421.87,98598.49,146336.70,6614851.78,14986.33
855.0927,189555.31,2824151.37,45617063.52,123328.90,146420.70,6901642.40,17818.95
856.0676,196614.59,2906981.58,44885434.34,154572.81,155311.53,6981644.90,20281.60
857.0430,209113.38,2834813.61,46988480.22,212629.71,159973.68,6966818.02,20411.75
858.0178,219718.84,2786076.10,47023421.88,275661.76,164485.66,6904998.02,24436.83
858.9926,241999.88,2935075.07,47988376.07,321347.72,171474.26,7217945.52,22644.45
859.9680,265390.74,2973835.22,45805638.52,323076.71,163638.29,7041181.77,23896.10
860.9429,242708.57,3043007.88,47330292.72,301045.95,136775.18,6641398.65,21873.49
861.9187,242992.09,2556731.83,42315434.28,248274.78,83956.85,5421005.54,18229.37
862.8936,177492.75,2047893.14,34415659.10,174063.60,39053.81,3765954.32,12534.43
863.8689,127122.31,1457534.80,23733358.86,126251.35,17564.86,2300279.97,6601.23
864.8438,91081.86,810440.32,13420257.59,88080.34,6531.13,754635.46,2160.13
865.8186,37566.09,202427.95,3950791.23,55333.78,2016.77,101950.64,110.00
866.7940,8171.71,28921.76,1446640.40,50149.42,846.69,16127.04,20.00
867.7689,2170.12,2933.56,1265712.53,48755.81,663.34,3140.27,0.00
868.7437,350.00,1733.41,940009.14,48264.55,406.67,1160.04,0.00
869.7185,170.00,166.67,939869.16,47906.97,533.34,300.00,20.00
870.6939,270.00,266.67,968473.59,48662.22,460.01,40.00,20.00
871.6688,250.00,333.34,898768.51,48127.53,516.67,0.00,0.00
872.6436,220.00,166.67,953973.65,47589.52,523.34,0.00,10.00
873.6190,270.00,66.67,924970.66,49367.38,646.68,20.00,0.00
874.5938,200.00,366.67,928082.44,48177.66,540.01,30.00,20.00
875.5687,170.00,66.67,964269.62,48638.84,466.67,20.00,0.00
876.5440,300.00,333.34,950577.89,48996.41,513.34,0.00,0.00
877.5189,240.00,66.67,956389.60,48030.63,520.01,0.00,0.00
878.4937,250.00,300.00,964514.74,48819.30,490.01,30.00,30.00
879.4686,240.00,200.00,953938.50,47820.10,493.34,20.00,0.00
880.4439,250.00,0.00,927837.59,47983.84,540.01,40.00,0.00
881.4188,120.00,300.00,928711.67,48411.59,550.01,1800.09,50.00
882.3936,11773.55,165812.75,4526701.66,60542.96,37771.20,5872791.79,3700.39
883.3690,236128.69,2515125.32,43084134.30,89583.99,49220.94,7065400.52,3520.35
884.3438,278866.54,2849126.37,49640267.78,99352.38,39117.28,7332969.27,2950.25
885.3187,290849.37,2796653.45,49041592.76,113011.73,30064.00,7548533.01,2470.17
886.2940,316605.25,2691945.63,46699826.04,144886.92,28501.56,8395595.50,2240.14
887.2689,364815.31,2937840.69,46831338.55,227871.53,24796.33,8467818.00,1980.11
888.2437,398381.52,2673212.30,46302301.03,291376.94,21952.79,9334392.36,2320.15
889.2186,413041.32,3033434.96,47928617.74,250699.60,16797.49,9343109.86,1690.08
890.1939,431105.46,2462545.89,43789280.15,210708.46,13975.19,8893547.99,1570.07
891.1688,442659.52,2457244.59,40545759.24,203382.62,14975.96,8297937.38,1600.07
892.1436,461549.33,2607477.40,40122430.06,229224.29,14839.18,8680008.62,1710.08
893.1190,440818.63,2466370.89,40009634.23,214301.65,12871.07,8436851.12,1820.09
894.0938,420998.51,2623551.62,39397530.05,199279.50,10509.60,8378241.75,1290.05
895.0687,375810.85,2340377.14,40247467.57,156905.12,10249.46,8397983.62,1880.10
896.0440,332892.69,2453615.42,42455475.95,121426.73,13891.79,7622159.89,1820.09
897.0189,324798.08,2631958.91,39237738.38,103353.65,19630.23,7517120.51,2040.12
897.9937,292239.88,2465200.84,42482450.95,87567.98,25009.94,6991190.52,2980.25
898.9686,265988.79,2579737.04,42134905.11,77939.51,35566.91,7137257.39,4360.54
899.9439,294686.28,2783378.71,44477084.33,75901.29,49775.73,7662218.01,4670.62
900.9188,256969.29,2780536.52,42994617.63,75021.13,60346.60,7710604.26,4570.59
901.8936,236908.02,2431716.46,43145930.13,76804.91,88299.98,8205944.25,4620.60
902.8690,227294.82,2660431.31,42960275.96,79572.93,103158.60,8354161.75,4750.64
903.8438,194362.22,2399351.10,42621042.62,80158.71,111445.65,7249102.39,4010.45
904.8187,168342.32,2603469.59,42574196.78,77055.91,121497.59,7265061.14,4600.60
905.7935,156242.40,2567632.35,41134096.75,75536.50,129826.23,7000016.77,4870.67
906.7689,153823.31,2574844.07,40633730.07,72755.69,132085.20,7142323.64,5280.79
907.7437,153430.23,2474578.18,40236888.40,69777.88,136409.20,7827681.76,5720.92
908.7186,156353.26,2519631.05,42783175.96,65345.49,134210.14,7870834.26,6741.28
909.6940,139516.48,2792317.77,44050825.98,63117.99,127815.87,8198108.00,6931.35
910.6688,138408.65,2748830.79,44679088.50,59513.05,119082.21,8044973.01,7261.49
911.6436,134400.79,2811481.05,44637346.83,57573.75,112894.25,8118839.25,6841.32
912.6190,122855.14,2399240.68,43592634.31,56447.06,106497.12,8528093.62,7431.56
913.5939,116415.90,2634311.78,42424471.78,54093.55,101027.10,8088728.00,8021.82
914.5687,122472.75,2561169.59,42074750.94,54808.94,95193.47,7951358.63,7561.61
915.5436,136777.21,2351277.66,42968996.79,59325.79,88316.72,7540292.39,8712.14
916.5189,146265.58,2642782.87,40552221.74,72387.62,88216.26,7839339.26,10152.91
917.4938,178471.62,2831439.65,45041309.34,91265.32,95927.18,7389232.39,12104.13
918.4686,177169.90,2695851.36,45070101.01,106732.24,109846.31,7225582.39,15716.97
919.4440,163027.51,2769614.91,42628050.95,126811.75,120299.90,6623792.40,17108.25
920.4188,123207.36,2389812.29,43563667.64,141189.27,130403.54,6561962.40,18099.24
921.3937,120983.50,2331080.52,44381642.66,153463.87,138413.77,6722198.02,20662.04
922.3690,126337.25,2394453.96,41419813.43,177128.40,145013.18,6538901.78,19781.03
923.3439,138287.79,2587208.13,40242688.40,179601.45,138168.64,6623876.78,21192.66
924.3187,133383.86,2365905.00,42893588.46,163076.75,139545.42,6483827.40,20141.44
925.2936,148411.68,2365271.15,42928267.63,143328.51,136305.14,6274361.78,17628.76
926.2689,135085.52,2629478.44,45338101.01,133121.32,137661.64,6422223.65,16377.56
927.2438,147525.00,2707105.01,42363196.78,133248.87,135828.37,6416711.15,17658.79
928.2186,146205.13,2601563.34,43923175.98,148293.05,139851.02,6020630.54,17328.46
929.1940,155990.40,2675177.92,42334342.61,162579.21,140398.39,6185229.28,18019.15
930.1688,145016.31,2479100.84,41894205.10,168594.62,141070.06,6147935.53,19811.06
931.1437,151787.47,2666013.34,44350359.32,176371.41,145066.93,6279919.91,17568.70
932.1185,152835.60,2653028.18,41163413.42,160494.93,144079.37,5832911.16,16888.04
933.0939,151747.16,2367453.96,41186521.75,150846.37,138504.42,5970276.16,16107.31
934.0687,150356.48,2463903.18,42338650.95,179285.14,138534.67,6122155.53,18329.47
935.0436,151434.75,2512155.52,41834163.44,231552.23,141983.56,5941358.66,17098.24
936.0189,154155.90,2342078.96,38986538.37,306302.28,143196.02,6019428.04,18329.47
936.9938,152533.25,2445340.16,40214134.23,399727.22,141580.54,5778895.54,19350.56
937.9686,156575.03,2490260.99,41494575.93,442557.64,144734.38,6139925.53,17949.08
938.9440,164691.38,2707517.77,39984296.73,418344.98,134555.93,5596836.79,16858.01
939.9188,219324.45,2328510.73,38066730.02,378026.55,102384.40,4952483.05,16187.39
940.8937,227224.02,2060367.88,33475265.33,289762.59,53398.98,3909967.44,11493.73
941.8685,208314.94,1701366.44,27600831.87,213239.78,22913.94,2371661.53,7521.60
942.8439,158681.94,903239.15,15564633.68,150107.21,9849.24,803171.78,2500.18
943.8187,60373.15,200609.02,4462386.56,68379.47,1973.44,98381.36,460.01
944.7936,13544.70,31692.80,1671662.54,50116.00,696.68,17748.52,70.00
945.7690,1090.03,3767.04,1276982.97,48521.87,466.67,2820.22,20.00
